Contrail_Age_hours,EF_J_m
0.0,-17811882.63863944
0.1666666666666666,-27029842.51869168
0.3333333333333333,-33662211.26586297
0.5,-40311636.94254168
0.6666666666666666,-46787965.23148008
0.8333333333333333,-53134364.369063795
1.0,-58587612.371782996
1.1666666666666663,-63058666.18678012
1.3333333333333333,-67040437.22739422
1.5,-70565734.01491742
1.6666666666666663,-73402035.34650935
1.8333333333333333,-75331237.47352608
2.0,-76415564.91498567
2.1666666666666665,-76800381.04957864
2.333333333333333,-76692691.56111623
2.5,-76104768.54932539
2.6666666666666665,-75021223.65644231
2.833333333333333,-73519284.61772346
3.0,-71674569.170593
3.1666666666666665,-69470446.53739175
3.333333333333333,-66877891.16266565
3.5,-63934400.358702466
3.6666666666666665,-60693310.70659821
3.833333333333333,-57198434.54117388
4.0,-53486199.35653095
4.166666666666666,-49600715.5572044
4.333333333333333,-45580391.028499424
4.5,-41448030.44996754
4.666666666666666,-37218607.851533026
4.833333333333333,-32912054.257141963
5.0,-28555203.38358472
5.166666666666666,-24193216.336520147
5.333333333333333,-19880763.950039875
5.5,-15653401.85437207
5.666666666666666,-11530098.037289804
5.833333333333333,-7515490.832872763
6.0,-3605979.378751901
6.166666666666666,184077.28330583032
6.333333333333333,3832766.968805427
6.5,7325473.946983927
6.666666666666666,10652313.647091212
6.833333333333333,13807357.635842556
7.0,16785111.966166858
7.166666666666666,19587716.283727977
7.333333333333333,22216680.568287134
7.5,24677430.207566082
7.666666666666666,26982513.562682964
7.833333333333333,29129184.89899215
8.0,31110233.283272404
8.166666666666666,32928758.116051324
8.333333333333332,34594840.73148964
8.5,36109758.59748571
8.666666666666666,37471407.76584214
8.833333333333332,38699715.161616124
9.0,39793006.80154707
9.166666666666666,40722075.95092078
9.333333333333332,41488917.141616434
9.5,42120491.239302
9.666666666666666,42632742.05731765
9.833333333333332,43024692.15196191
10.0,43296165.680515386
10.166666666666666,43447829.386578254
10.333333333333332,43447829.386578254
