Time_hours,IWC_g_per_m3,Depth_m,Width_m,Effective_radius_um,Ice_mass,Ice_number,Ice_surface_area,Mean_altitude_m,Area_m2
0.0,0.10440564266828335,100.0,10.0,3.343122598684827,0.082,947000000000.0,133.0,10640.0,785.3981633974482
0.16666666666666666,0.004518464259284092,136.42857142857144,372.5439272829417,3.457596216758909,0.18036968749391658,908025625910.8253,136.4092148594009,10636.0,39918.3610058021
0.3333333333333333,0.002793070275766875,172.85714285714286,735.0878545658834,3.7605824146278484,0.27873937498783313,869051251821.6508,154.43746579738914,10632.0,99796.76394332809
0.5,0.002426381281638524,209.2857142857143,1097.631781848825,4.202654947796302,0.4377691835883678,831099045342.2091,184.4579202427578,10628.0,180420.60697597545
0.6666666666666666,0.002294801865085908,245.71428571428572,1460.1757091317668,4.728614978033658,0.646651965372425,793867600739.9478,223.05555342352125,10624.0,281789.8901037441
0.8333333333333333,0.002282412484195777,282.14285714285717,1822.7196364147082,5.445907917469604,0.9218769318809777,756636156137.6865,281.9841730287172,10620.0,403904.61332663416
1.0,0.0021949300615672976,318.5714285714286,2185.26356369765,5.998525523768862,1.2001104448634616,719404711535.4252,325.281493557004,10616.0,546764.7766446456
1.1666666666666665,0.002115221250937204,355.0,2547.8074909805914,6.513411948684163,1.5025905239345505,686297463873.4763,365.8697826968151,10612.0,710370.3800577781
1.3333333333333333,0.0020174666163813183,391.42857142857144,2910.3514182635336,6.980420064151773,1.8050706030056398,662571360206.9943,405.68862535138095,10608.0,894721.4235660324
1.5,0.0019041766089472707,427.8571428571429,3272.8953455464753,7.438291390428644,2.0942475329333274,637562732367.2126,443.26797292964744,10604.0,1099817.907169408
1.6666666666666665,0.0017208619016391,464.28571428571433,3635.4392728294165,7.844217944270794,2.2812774974739103,611772443585.5206,473.0273691588821,10600.0,1325659.8308679047
1.8333333333333333,0.0015699232731312817,500.7142857142858,3997.9832001123586,8.228357418529384,2.4683074620144936,585982154803.8287,498.5488765541938,10596.0,1572247.194661523
2.0,0.0014434476503591565,537.1428571428572,4360.5271273953,8.59169529562476,2.6553374265550764,560191866022.1367,519.6268536019361,10592.0,1839579.9985502623
