Time_hours,IWC_g_per_m3,Depth_m,Width_m,Effective_radius_um,Ice_mass,Ice_number,Ice_surface_area,Mean_altitude_m,Area_m2
0.0,0.017443381762871732,100.0,10.0,1.2,0.0137,3580000000000.0,94.0,10580.0,785.3981633974482
0.16666666666666666,0.0013355725015490477,131.875,391.15597981658726,1.4813874287908968,0.05410903599344123,3468133167162.339,95.63792171409766,10578.0,40513.739187265026
0.3333333333333333,0.0009515945201401855,163.75,772.3119596331745,1.7045622931221986,0.0945182958187835,3356266334324.6777,122.54038100027242,10576.0,99326.2296265214
0.5,0.0007805794843546791,195.625,1153.4679394497618,1.9213233488838282,0.13833653607546556,3222397781854.8306,149.4779476856877,10574.0,177222.86948116653
0.6666666666666666,0.0006643046893018532,227.5,1534.623919266349,2.128031538337985,0.1821547763321476,3068156919555.8755,174.59457421279004,10572.0,274203.6587512005
0.8333333333333333,0.0006034610395075113,259.375,1915.7798990829363,2.342521821190767,0.23551189349624307,2913916057256.921,200.9284260804235,10570.0,390268.5974366232
1.0,0.0005528744189339265,291.25,2296.9358788995237,2.5570340522453754,0.29048999758911775,2759675194957.966,226.7399510646884,10568.0,525417.6855374348
1.1666666666666665,0.0005105903881045766,323.125,2678.0918587161104,2.751216250460881,0.3470232285775891,2605434332659.0107,247.8144595715412,10566.0,679650.9230536348
1.3333333333333333,0.00048675967465857626,355.0,3059.247838532698,2.916157561340495,0.41519057706248325,2505844084995.464,267.7768766602602,10564.0,852968.3099852239
1.5,0.0004623798239860209,386.875,3440.4038183492858,3.0797666264810317,0.48335792554737733,2413915475341.6904,287.7098504733859,10562.0,1045369.8463322021
1.6666666666666665,0.0004388135787675981,418.75,3821.5597981658725,3.287622461135724,0.5515252740322714,2321986865687.9165,315.3702279410087,10560.0,1256855.5320945685
1.8333333333333333,0.0004205284395425415,450.625,4202.71577798246,3.4922727006850973,0.6255046686350221,2230058256034.143,341.7665558323222,10558.0,1487425.367272324
2.0,0.0004089771564964033,482.5,4583.871757799047,3.690159834437141,0.7104257739345543,2138129646380.3691,365.8654889051027,10556.0,1737079.351865468
2.1666666666666665,0.0003965344578578845,514.375,4965.027737615635,3.9148149548181492,0.7953757493229119,2064739504585.66,397.63517922505184,10554.0,2005817.4858740012
2.333333333333333,0.00038528960919393464,546.25,5346.183717432221,4.0839262184794,0.8837155703444629,2025960653494.5415,424.60376106268126,10552.0,2293639.7692979225
2.5,0.0003737889334814124,578.125,5727.339697248809,4.222084888792725,0.9720553913660142,1996956682484.0908,447.3213445428363,10550.0,2600546.2021372337
2.6666666666666665,0.0003836426523714718,576.125,6108.495677065396,4.353381978390658,1.060395212387565,1974631518995.843,470.2585175928342,10548.0,2764018.0408324627
2.833333333333333,0.00039255647065423657,574.125,6489.651656881983,4.485851392938726,1.148735033409116,1952306355507.5955,493.66778525269456,10546.0,2926292.4427016284
3.0,0.00039859088252930375,572.125,6870.8076366985715,4.6083761491513995,1.230597296926946,1929981192019.3477,515.0459454172618,10544.0,3087369.407744731
3.1666666666666665,0.00040171864519674506,570.125,7251.963616515158,4.7070634359551065,1.3044804431711337,1907656028531.0999,531.1255907748409,10542.0,3247248.935961769
3.333333333333333,0.0004012373528770142,568.125,7633.119596331745,4.760419266259419,1.3665867494967043,1893446134488.8977,539.188248679631,10540.0,3405931.027352744
3.5,0.00040000917471534446,566.125,8014.275576148333,4.8117300804162495,1.4253989660915976,1873625227351.2761,545.1076725394355,10538.0,3563415.6819176553
3.6666666666666665,0.00039901336819764564,564.125,8395.43155596492,4.877977284702875,1.4842111826864903,1843371454597.7559,551.1749362645694,10536.0,3719702.899656503
3.833333333333333,0.0003982208924413167,562.125,8776.587535781508,4.971552903214985,1.5430233992813833,1813117681844.2356,563.1280739116268,10534.0,3874792.6805692874
4.0,0.0003926954770560691,560.125,9157.743515598095,5.064342635672594,1.5820463876659323,1782863909090.7153,574.5944285496396,10532.0,4028685.024656007
4.166666666666666,0.00038443560966399634,558.125,9538.89949541468,5.12725782808261,1.607471343363182,1752610136337.195,578.9655037980618,10530.0,4181379.9319166634
4.333333333333333,0.0003770046618523555,556.125,9920.05547523127,5.181175427258952,1.6335149799211484,1727280754022.5627,582.6618502673922,10528.0,4332877.402351257
4.5,0.00037020417312372223,554.125,10301.211455047856,5.2293442477185215,1.6596909956464223,1704264237539.4111,585.6369240861569,10526.0,4483177.435959787
4.666666666666666,0.0003639389241271072,552.125,10682.367434864442,5.278374171704989,1.685867011371696,1681247721056.2595,588.6119979049216,10524.0,4632280.032742252
4.833333333333333,0.00035815412124868645,550.125,11063.52341468103,5.328201370128978,1.71204302709697,1658231204573.108,591.5662634595957,10522.0,4780185.192698656
5.0,0.000352017373289576,548.125,11444.679394497618,5.377382641454618,1.7343519027091427,1635214688089.956,594.1740995233351,10520.0,4926892.9158289945
5.166666666666666,0.00034544387543649887,546.125,11825.835374314205,5.427503279169434,1.752230619921423,1612198171606.8047,596.7819355870745,10518.0,5072403.202133269
5.333333333333333,0.00033961201564567707,544.125,12206.991354130792,5.465614291100379,1.771659453338933,1594089223702.265,598.3945669416968,10516.0,5216716.05161148
5.5,0.00033421198712957594,542.125,12588.14733394738,5.494621775813907,1.791319924351172,1577213085247.7546,598.360660425572,10514.0,5359831.464263628
5.666666666666666,0.00032916446215585575,540.125,12969.303313763967,5.524674789505734,1.810980395363411,1560336946793.2444,598.4513957193461,10512.0,5501749.440089713
5.833333333333333,0.00032443962894969207,538.125,13350.459293580554,5.586028643050527,1.8306408663756502,1543460808338.7341,605.2000820652337,10510.0,5642469.979089734
6.0,0.00031859940268247014,536.125,13731.615273397143,5.648050308559532,1.8421395420047868,1526584669884.2236,611.9487684111213,10508.0,5781993.081263691
6.166666666666666,0.00031286980186312886,534.125,14112.771253213728,5.699311722226771,1.8522889532189335,1509708531429.7136,616.2188613055431,10506.0,5920318.746611584
6.333333333333333,0.0003155081736952442,532.125,14493.927233030316,5.748360265376987,1.9111740323801245,1493179079942.5325,620.0074521265074,10504.0,6057446.975133413
6.5,0.0003221721241920464,530.125,14875.083212846905,5.8137289871951925,1.9953336710631502,1476850354789.1746,627.2535280344607,10502.0,6193377.766829181
6.666666666666666,0.0003286120091373968,528.125,15256.23919266349,5.838803289666754,2.0794933097461756,1460521629635.817,625.6806679441736,10500.0,6328111.121698883
6.833333333333333,0.0003337171273883545,526.125,15637.395172480077,5.860132125499907,2.156362288300339,1444192904482.459,623.2138239950541,10498.0,6461647.039742522
7.0,0.00033157140738102113,524.125,16018.551152296666,5.88186876888026,2.1863770594348155,1427864179329.101,620.7469800459346,10496.0,6593985.520960098
7.166666666666666,0.0003295687908668247,522.125,16399.707132113253,5.90869348377816,2.216391830569292,1411535454175.7432,619.2582042371837,10494.0,6725126.56535161
7.333333333333333,0.00032225156812978753,520.125,16780.86311192984,5.9429803440337015,2.2090571128622556,1395080989076.3955,619.1630967223869,10492.0,6855070.172917058
7.5,0.00030934798160965003,518.125,17162.019091746428,5.997637126052335,2.1604294898426066,1378556998260.244,623.1350140732266,10490.0,6983816.343656443
7.666666666666666,0.0002969615318279573,516.125,17543.175071563015,6.04633497534424,2.1118018668229577,1362033007444.0925,625.7042369472938,10488.0,7111365.077569764
7.833333333333333,0.0002859464387509686,514.125,17924.331051379602,6.0815059967770795,2.0695992220227466,1345509016627.941,625.3252227223566,10486.0,7237716.374657022
8.0,0.00027593887589164327,512.125,18305.48703119619,6.1014533162454745,2.0317021359593714,1328985025811.7896,621.7040956787008,10484.0,7362870.234918214
8.166666666666666,0.0002663084295762919,510.125,18686.643011012777,6.127635403758133,1.9938050498959965,1312461034995.638,619.2546944386725,10482.0,7486826.658353345
8.333333333333332,0.0002586779692069379,508.125,19067.79899082936,6.16019139666921,1.9684321611451427,1296550483469.2593,618.2653371121909,10480.0,7609585.6449624095
8.5,0.0002536620898038709,506.125,19448.95497064595,6.213593581785658,1.961098954000456,1282651102099.5889,622.2877920343349,10478.0,7731147.194745415
8.666666666666666,0.0002488394489019101,504.125,19830.11095046254,6.26160659663576,1.9537657468557694,1268751720729.9185,625.093893502351,10476.0,7851511.307702354
8.833333333333332,0.00024418416684005137,502.125,20211.266930279122,6.298603570581824,1.9463133626326572,1254852339360.2483,625.5733370339165,10474.0,7970677.983833228
9.0,0.00023940065718898289,500.125,20592.422910095713,6.316335541027847,1.9364274609890886,1240952957990.578,622.13231427525,10472.0,8088647.223138041
9.166666666666666,0.0002347889307457646,498.125,20973.5788899123,6.336911565087446,1.9265415593455202,1227053576620.9075,619.1785085854184,10470.0,8205419.025616791
