Contrail_Age_hours,EF_J_m
0.0,-34232999.57313583
0.1666666666666666,-79721115.96997543
0.3333333333333333,-129097334.35443795
0.5,-193273059.43922126
0.6666666666666666,-274722908.23622596
0.8333333333333333,-367136832.30722666
1.0,-463482064.70848507
1.1666666666666663,-561514875.9296699
1.3333333333333333,-658083346.2937299
1.5,-752596592.9334769
1.6666666666666663,-844411590.6210865
1.8333333333333333,-932727621.626632
2.0,-1017720500.2177602
2.1666666666666665,-1099777992.5161138
2.333333333333333,-1179788252.7749217
2.5,-1258084230.2732162
2.6666666666666665,-1333682880.9918346
2.833333333333333,-1405898678.5174654
3.0,-1474943486.4875953
3.1666666666666665,-1540837206.0292745
3.333333333333333,-1603543468.100628
3.5,-1662890379.768446
3.6666666666666665,-1718665911.3828244
3.833333333333333,-1770917028.097592
4.0,-1819748542.212072
4.166666666666666,-1865195295.1986356
4.333333333333333,-1907350524.0399222
4.5,-1946553002.181275
4.666666666666666,-1983182616.9104078
4.833333333333333,-2017371144.1543956
5.0,-2049391016.6893747
5.166666666666666,-2079559020.7487862
5.333333333333333,-2107987848.4523711
5.5,-2134780295.281105
5.666666666666666,-2160255087.78428
5.833333333333333,-2184812285.3174095
6.0,-2208393381.222811
6.166666666666666,-2230813913.196917
6.333333333333333,-2252081631.6831174
6.5,-2272237121.915507
6.666666666666666,-2291334296.7246675
6.833333333333333,-2309339406.7699556
7.0,-2326136103.149135
7.166666666666666,-2341687397.176702
7.333333333333333,-2356097328.008441
7.5,-2369489301.168929
7.666666666666666,-2381906222.690503
7.833333333333333,-2393427687.6090517
8.0,-2404197153.9288354
8.166666666666666,-2414268017.4226403
8.333333333333332,-2423563856.9767733
8.5,-2432035427.980265
8.666666666666666,-2439736550.9347067
8.833333333333332,-2446687869.0855036
9.0,-2452874296.316348
9.166666666666666,-2458337734.648886
9.333333333333332,-2463111741.5469594
9.5,-2467218253.52687
9.666666666666666,-2470706912.676867
9.833333333333332,-2473593757.6693554
10.0,-2475896541.409295
10.166666666666666,-2477701204.4341416
10.333333333333332,-2479175959.344873
10.5,-2480401549.048891
10.666666666666666,-2481431530.3678384
10.833333333333332,-2484873103.666243
11.0,-2489922168.2033286
11.166666666666666,-2494744339.4249616
11.333333333333332,-2494744339.4249616
