Contrail_Age_hours,EF_J_m
0.0,10267139.455309737
0.1666666666666666,32719162.157105733
0.3333333333333333,65288651.3102323
0.5,109761765.8513113
0.6666666666666666,166833188.5075039
0.8333333333333333,234868110.11883408
1.0,311792585.8131757
1.1666666666666663,396551012.00376564
1.3333333333333333,487681094.37120014
1.5,584397269.5842961
1.6666666666666663,685813744.4791098
1.8333333333333333,790890040.1785519
2.0,899062999.3810325
2.1666666666666665,1010088557.215246
2.333333333333333,1124073609.611928
2.5,1241046567.5465615
2.6666666666666665,1360174708.199248
2.833333333333333,1480563779.1959348
3.0,1601978959.105969
3.1666666666666665,1724087494.9033275
3.333333333333333,1846517899.6800232
3.5,1968761142.0688417
3.6666666666666665,2090136797.7770271
3.833333333333333,2210209118.9943237
4.0,2328706870.112305
4.166666666666666,2445304517.649393
4.333333333333333,2559721384.308933
4.5,2672086550.497167
4.666666666666666,2782681491.535411
4.833333333333333,2891456333.6093664
5.0,2998555042.1022286
5.166666666666666,3104226207.177059
5.333333333333333,3208432103.9024487
5.5,3311193295.2167277
5.666666666666666,3412222218.634943
5.833333333333333,3510925985.498844
6.0,3606579462.7906756
6.166666666666666,3698762950.7651825
6.333333333333333,3787479544.8462048
6.5,3872790689.2435637
6.666666666666666,3954777215.748509
6.833333333333333,4033316793.6096067
7.0,4108073455.650278
7.166666666666666,4178897927.4661927
7.333333333333333,4245932079.5449996
7.5,4309370686.092689
7.666666666666666,4369279795.898612
7.833333333333333,4425869782.374107
8.0,4479521638.291672
8.166666666666666,4530373778.439359
8.333333333333332,4578220335.387951
8.5,4622907391.50199
8.666666666666666,4664519910.055744
8.833333333333332,4703052949.597088
9.0,4738425034.559228
9.166666666666666,4770677882.799342
9.333333333333332,4799818313.748068
9.5,4825862520.796246
9.666666666666666,4848905985.021277
9.833333333333332,4868952172.56845
10.0,4886044134.906112
10.166666666666666,4900430192.290596
10.333333333333332,4912630844.933657
10.5,4922894324.233153
10.666666666666666,4931380910.895597
10.833333333333332,4943451946.359916
11.0,4956636809.513497
11.166666666666666,4966148905.990479
11.333333333333332,4966148905.990479
