Contrail_Age_hours,EF_J_m
0.0,-33524864.479416933
0.1666666666666666,-76022179.05068175
0.3333333333333333,-119090426.150454
0.5,-173144056.41078466
0.6666666666666666,-240545706.9426655
0.8333333333333333,-316094416.65146476
1.0,-394091474.75486475
1.1666666666666663,-472614415.27383465
1.3333333333333333,-548927449.2435567
1.5,-622569068.1976894
1.6666666666666663,-692958180.1894112
1.8333333333333333,-759200739.2887621
2.0,-821377973.5759242
2.1666666666666665,-879931064.7291536
2.333333333333333,-935743247.1015794
2.5,-989179445.33988
2.6666666666666665,-1039472963.7778146
2.833333333333333,-1086162088.356864
3.0,-1129522698.0727413
3.1666666666666665,-1169645269.306932
3.333333333333333,-1206571964.2820675
3.5,-1240239725.8189516
3.6666666666666665,-1270603522.4636934
3.833333333333333,-1297820834.5494533
4.0,-1322049052.2791097
4.166666666666666,-1343385596.0239263
4.333333333333333,-1361974205.4266891
4.5,-1378112602.9897556
4.666666666666666,-1392101521.5290859
4.833333333333333,-1404071443.8180814
5.0,-1414278580.8433764
5.166666666666666,-1423015400.0337765
5.333333333333333,-1430410199.0891118
5.5,-1436557814.0433738
5.666666666666666,-1441818867.996182
5.833333333333333,-1446688002.1932924
6.0,-1451242982.794016
6.166666666666666,-1455383568.8312147
6.333333333333333,-1459115647.3666053
6.5,-1462463448.9650548
6.666666666666666,-1465459391.119775
6.833333333333333,-1468088882.5812984
7.0,-1470294653.3312888
7.166666666666666,-1472062485.791178
7.333333333333333,-1473421148.8287508
7.5,-1474420806.710818
7.666666666666666,-1475097945.8526528
7.833333333333333,-1475477663.4905126
8.0,-1475624446.2500408
8.166666666666666,-1475569083.0104406
8.333333333333332,-1475273709.704946
8.5,-1474723546.5345874
8.666666666666666,-1473970062.844713
8.833333333333332,-1473050783.4417114
9.0,-1471972730.8485212
9.166666666666666,-1470782978.98174
9.333333333333332,-1469528753.7002616
9.5,-1468233962.2136986
9.666666666666666,-1466935317.4541798
9.833333333333332,-1465648255.0573323
10.0,-1464381650.83418
10.166666666666666,-1463181269.5724378
10.333333333333332,-1462125898.906513
10.5,-1461252859.634172
10.666666666666666,-1460580369.5659032
10.833333333333332,-1461632896.8161736
11.0,-1464014147.1917744
11.166666666666666,-1466883919.8085737
11.333333333333332,-1466883919.8085737
