Contrail_Age_hours,EF_J_m
0.0,-583605.3738104647
0.1666666666666666,-1130399.503175097
0.3333333333333333,-1781987.1940222937
0.5,-2701517.219477488
0.6666666666666666,-3921898.9710930213
0.8333333333333333,-5486008.798080338
1.0,-7407941.620862324
1.1666666666666663,-9735602.355287606
1.3333333333333333,-12516488.542051733
1.5,-15753203.541647157
1.6666666666666663,-19469408.316136625
1.8333333333333333,-23730545.243820716
2.0,-28583578.429460417
2.1666666666666665,-34044656.30333033
2.333333333333333,-40130865.92932982
2.5,-46844667.81984373
2.6666666666666665,-54188622.10527421
2.833333333333333,-62139126.2095602
3.0,-70639431.93871647
3.1666666666666665,-79610737.42987677
3.333333333333333,-88991355.9048022
3.5,-98768276.8482744
3.6666666666666665,-108941910.65197764
3.833333333333333,-119376062.85134597
4.0,-129862771.62387851
4.166666666666666,-140347123.64508778
4.333333333333333,-150847315.10832837
4.5,-161368972.15529022
4.666666666666666,-171907591.29150593
4.833333333333333,-182448535.7905083
5.0,-192958525.54330102
5.166666666666666,-203440140.2041977
5.333333333333333,-213925836.47510317
5.5,-224426879.10506046
5.666666666666666,-234903583.76386118
5.833333333333333,-245288731.2495823
6.0,-255561385.17352712
6.166666666666666,-265891525.95053634
6.333333333333333,-276497560.9471336
6.5,-287485829.67486155
6.666666666666666,-298888128.1470246
6.833333333333333,-310532346.6264954
7.0,-322255152.497671
7.166666666666666,-333920447.5577295
7.333333333333333,-345230145.6918915
7.5,-356044202.6110827
7.666666666666666,-366421970.4423624
7.833333333333333,-376446059.9737171
8.0,-386149891.2055154
8.166666666666666,-395558197.5917546
8.333333333333332,-404728404.8890606
8.5,-413693839.3263449
8.666666666666666,-422478855.23640406
8.833333333333332,-431118180.3194566
9.0,-439627848.9909317
9.166666666666666,-448004053.5377826
9.333333333333332,-456260400.52538395
9.5,-464410622.0338423
9.666666666666666,-472420530.2980003
9.833333333333332,-480216529.4561163
10.0,-487759525.41483927
10.166666666666666,-495052237.5468125
10.333333333333332,-502112684.6041741
10.5,-508962984.97423416
10.666666666666666,-515653296.1191516
10.833333333333332,-522394501.300518
11.0,-529351647.70961255
11.166666666666666,-536354246.71962184
11.333333333333332,-543224350.7365724
11.5,-549962213.8397248
11.666666666666666,-556576577.451939
11.833333333333332,-563095624.2485254
12.0,-569552027.2477697
12.166666666666666,-575915240.0966874
12.333333333333332,-582173251.9630175
12.5,-588361747.8523712
12.666666666666666,-594441811.2658546
12.833333333333332,-600366095.9609747
13.0,-606171417.2285099
13.166666666666666,-611913146.835712
13.333333333333332,-617611055.94653
13.5,-623233082.735287
13.666666666666666,-628731536.8111317
13.833333333333332,-634073443.4982295
14.0,-639193956.1286938
14.166666666666666,-643976195.6957299
14.333333333333332,-648374276.0802552
14.5,-652433170.404686
14.666666666666666,-656313801.3872463
14.833333333333332,-660163638.1503963
15.0,-664011890.3674985
15.166666666666666,-667880421.2944981
15.333333333333332,-671748549.6408011
15.5,-675562016.4179044
15.666666666666666,-679290141.4410467
15.833333333333332,-682927444.9590365
16.0,-686453716.8692678
16.166666666666664,-689872469.1470555
16.333333333333332,-693213101.6989247
16.5,-696434769.6911205
16.666666666666664,-699535098.8782068
16.833333333333332,-702574489.4210297
17.0,-705530068.8982915
17.166666666666664,-708375225.5631748
17.333333333333332,-711121902.3332083
17.5,-713764560.2590485
17.666666666666664,-716296418.9886577
17.833333333333332,-718730248.3729111
18.0,-721074019.8885955
18.166666666666664,-723328376.4191958
18.33333333333333,-725498922.9048765
18.5,-727592364.20436
18.666666666666664,-729604333.7859302
18.83333333333333,-731531225.2305902
19.0,-733368979.8370146
19.166666666666664,-735126055.9385296
19.33333333333333,-736820601.5655867
19.5,-738448915.5821452
19.666666666666664,-740002302.8200358
19.83333333333333,-741484229.9568309
20.0,-742910387.0903677
20.166666666666664,-744298214.2496443
20.33333333333333,-745653131.6934836
20.5,-746971201.4932373
20.666666666666664,-748255584.8724592
20.83333333333333,-749513588.176884
21.0,-750738157.2364582
21.166666666666664,-751925073.5148451
21.33333333333333,-753074370.1545632
21.5,-754193681.467556
21.666666666666664,-755291392.4152294
21.83333333333333,-756361779.618882
22.0,-757397869.4095
22.166666666666664,-758399218.9680126
22.33333333333333,-759369228.6869545
22.5,-760303671.7338018
22.666666666666664,-761203140.0900754
22.83333333333333,-762074182.3651628
23.0,-762918141.1900464
23.166666666666664,-763735877.3143042
23.33333333333333,-764526471.9572759
23.5,-765289059.616638
23.666666666666664,-766024113.8776075
23.83333333333333,-766730417.5923913
24.0,-767412242.5756624
24.166666666666664,-768077398.3996813
24.33333333333333,-768723251.8715173
24.5,-769343703.0784346
24.666666666666664,-769940011.7740029
24.83333333333333,-770514950.8503454
25.0,-771069661.6647267
25.166666666666664,-771607502.0039058
25.33333333333333,-772131318.1741604
25.5,-772640924.284846
