Contrail_Age_hours,EF_J_m
0.0,1850826.549134389
0.1666666666666666,3702868.17701797
0.3333333333333333,5928018.971595986
0.5,8981260.421508
0.6666666666666666,12935548.456453014
0.8333333333333333,17890942.16375053
1.0,23869842.191437718
1.1666666666666663,30978359.43571186
1.3333333333333333,39318947.00626785
1.5,48885060.62459134
1.6666666666666663,59719786.90340863
1.8333333333333333,71960080.88039073
2.0,85697612.30566402
2.1666666666666665,100953563.10403228
2.333333333333333,117751834.4596949
2.5,136086870.3100838
2.6666666666666665,155953966.8595184
2.833333333333333,177296631.93116847
3.0,199991829.88427454
3.1666666666666665,223875105.18990916
3.333333333333333,248818408.50991195
3.5,274793291.29007375
3.6666666666666665,301797721.76190954
3.833333333333333,329615987.00059724
4.0,357900955.8820495
4.166666666666666,386538176.7502004
4.333333333333333,415542587.7891035
4.5,444916366.5717018
4.666666666666666,474650903.2094724
4.833333333333333,504710988.0932073
5.0,535022492.57779574
5.166666666666666,565570634.2253714
5.333333333333333,596391417.9178735
5.5,627494218.4184048
5.666666666666666,658835785.7768302
5.833333333333333,690308073.1376066
6.0,721841423.8931054
6.166666666666666,753821860.4023541
6.333333333333333,786812759.7577727
6.5,821037595.1295415
6.666666666666666,856491616.9414225
6.833333333333333,892753502.0639868
7.0,929439404.872082
7.166666666666666,966269064.3205726
7.333333333333333,1002586678.507355
7.5,1038043142.4257629
7.666666666666666,1072713913.1432828
7.833333333333333,1106722570.0449967
8.0,1140114012.9180987
8.166666666666666,1172965151.548766
8.333333333333332,1205476850.101028
8.5,1237768824.5780842
8.666666666666666,1269862505.50333
8.833333333333332,1301779533.7899969
9.0,1333522023.571197
9.166666666666666,1365100835.9964354
9.333333333333332,1396559450.7565525
9.5,1427922831.4525175
9.666666666666666,1459085580.469242
9.833333333333332,1489822289.715845
10.0,1520009920.6011765
10.166666666666666,1549653854.923088
10.333333333333332,1578780889.753857
10.5,1607415075.04522
10.666666666666666,1635722005.3682294
10.833333333333332,1664422496.4130144
11.0,1694076368.9218109
11.166666666666666,1724122755.6169598
11.333333333333332,1753974388.4431326
11.5,1783617494.314315
11.666666666666666,1813060047.328109
11.833333333333332,1842333390.395559
12.0,1871454407.2624352
12.166666666666666,1900341487.6893096
12.333333333333332,1928955007.0501819
12.5,1957334709.1996956
12.666666666666666,1985432340.0926855
12.833333333333332,2013189411.994901
13.0,2040735582.3569486
13.166666666666666,2068275319.398419
13.333333333333332,2095883127.5095465
13.5,2123328456.1644778
13.666666666666666,2150298835.968465
13.833333333333332,2176690429.047848
14.0,2202340852.267972
14.166666666666666,2226774676.4801292
14.333333333333332,2249672702.3652763
14.5,2271191124.413957
14.666666666666666,2292057926.9396834
14.833333333333332,2312877739.6638947
15.0,2333710565.2474847
15.166666666666666,2354645228.5132127
15.333333333333332,2375642033.87055
15.5,2396413643.824282
15.666666666666666,2416752209.8270884
15.833333333333332,2436661141.945556
16.0,2456117424.8104925
16.166666666666664,2475157490.9223785
16.333333333333332,2493853322.1776037
16.5,2512065793.3033633
16.666666666666664,2529711102.38348
16.833333333333332,2546876891.0767455
17.0,2563531376.4413624
17.166666666666664,2579637835.2866035
17.333333333333332,2595241795.273079
17.5,2610356571.843113
17.666666666666664,2624968867.2932076
17.833333333333332,2639098810.9284353
18.0,2652753909.7428727
18.166666666666664,2665954967.345393
18.33333333333333,2678775530.072885
18.5,2691281087.309272
18.666666666666664,2703485662.056409
18.83333333333333,2715392170.4068213
19.0,2726997602.633543
19.166666666666664,2738330331.5816574
19.33333333333333,2749448275.149207
19.5,2760358670.978282
19.666666666666664,2771049193.802457
19.83333333333333,2781529987.935323
20.0,2791812625.575239
20.166666666666664,2801922752.9088497
20.33333333333333,2811883064.4691515
20.5,2821668488.2493415
20.666666666666664,2831279422.044108
20.83333333333333,2840737998.0040026
21.0,2850022743.412101
21.166666666666664,2859121745.012668
21.33333333333333,2868030712.022283
21.5,2876755677.984177
21.666666666666664,2885316024.66897
21.83333333333333,2893703851.330801
22.0,2901897448.417904
22.166666666666664,2909894270.3252735
22.33333333333333,2917701944.235736
22.5,2925303459.8059626
22.666666666666664,2932699243.220415
22.83333333333333,2939908137.5465302
23.0,2946929368.4133515
23.166666666666664,2953757822.1409106
23.33333333333333,2960386925.1890225
23.5,2966815256.717571
23.666666666666664,2973052288.5575857
23.83333333333333,2979098772.483366
24.0,2984960133.4642463
24.166666666666664,2990659767.0322566
24.33333333333333,2996203578.8710675
24.5,3001583349.6896324
24.666666666666664,3006807438.3937235
24.83333333333333,3011885486.1548724
25.0,3016821078.046955
25.166666666666664,3021636869.6673336
25.33333333333333,3026353801.03403
25.5,3030976968.025334
