Contrail_Age_hours,EF_J_m
0.0,2146847.69358724
0.1666666666666666,4299570.221286622
0.3333333333333333,6886736.888198189
0.5,10434002.279907469
0.6666666666666666,15025013.013050519
0.8333333333333333,20774624.010603715
1.0,27708144.993820608
1.1666666666666663,35947183.19044769
1.3333333333333333,45608997.4942949
1.5,56685568.69399697
1.6666666666666663,69225931.9842242
1.8333333333333333,83386640.7998598
2.0,99272059.29880656
2.1666666666666665,116906037.35808368
2.333333333333333,136315390.6753995
2.5,157493314.61996272
2.6666666666666665,180434009.47119582
2.833333333333333,205072796.20759487
3.0,231269381.08262226
3.1666666666666665,258836114.95786503
3.333333333333333,287626885.0747514
3.5,317609074.27706254
3.6666666666666665,348780578.160379
3.833333333333333,380888991.959618
4.0,413529897.38703614
4.166666666666666,446571687.05558056
4.333333333333333,480032504.99889845
4.5,513914831.27981937
4.666666666666666,548207826.0906675
4.833333333333333,582870524.1637018
5.0,617817263.6021466
5.166666666666666,653032114.1765515
5.333333333333333,688558702.0015178
5.5,724408423.8732105
5.666666666666666,760526698.662623
5.833333333333333,796784893.4867096
6.0,833104251.8565097
6.166666666666666,869926491.2306913
6.333333333333333,907890620.2472968
6.5,947254120.7555742
6.666666666666666,988018659.3866385
6.833333333333333,1029704352.9738883
7.0,1071872619.9091119
7.166666666666666,1114201698.7788208
7.333333333333333,1155938699.6019301
7.5,1196682590.6839445
7.666666666666666,1236522837.3328273
7.833333333333333,1275605021.974461
8.0,1313981045.3199744
8.166666666666666,1351735706.0517595
8.333333333333332,1389093372.6837358
8.5,1426187175.2273407
8.666666666666666,1463044243.6428895
8.833333333333332,1499695153.223148
9.0,1536144940.0194573
9.166666666666666,1572402958.7514937
9.333333333333332,1608517935.518013
9.5,1644519477.705362
9.666666666666666,1680287040.2364626
9.833333333333332,1715562249.933513
10.0,1750202956.8644123
10.166666666666666,1784214419.2367144
10.333333333333332,1817628154.0665956
10.5,1850473765.5440989
10.666666666666666,1882939902.0316448
10.833333333333332,1915848870.8085182
11.0,1949840095.0201867
11.166666666666666,1984271851.583088
11.333333333333332,2018472464.7468655
11.5,2052426644.7541988
11.666666666666666,2086144788.0324678
11.833333333333332,2119667000.2708652
12.0,2153018058.9790874
12.166666666666666,2186102630.334416
12.333333333333332,2218875557.4803977
12.5,2251387074.836788
12.666666666666666,2283575618.36312
12.833333333333332,2315367071.360431
13.0,2346908981.540193
13.166666666666666,2378434656.5705113
13.333333333333332,2410029430.0348144
13.5,2441436759.7161303
13.666666666666666,2472307240.8612223
13.833333333333332,2502519713.9641075
14.0,2531882122.873029
14.166666666666666,2559849921.6601954
14.333333333333332,2586063617.914236
14.5,2610700744.442522
14.666666666666666,2634590121.939406
14.833333333333332,2658424388.414124
15.0,2682275300.0110126
15.166666666666666,2706244955.629703
15.333333333333332,2730284898.4264164
15.5,2754068664.4167457
15.666666666666666,2777362416.4853024
15.833333333333332,2800168321.1379423
16.0,2822456280.582511
16.166666666666664,2844266725.1191893
16.333333333333332,2865684177.063694
16.5,2886546272.492456
16.666666666666664,2906760565.0341988
16.833333333333332,2926437234.8621316
17.0,2945536067.6927056
17.166666666666664,2964009832.336918
17.333333333333332,2981910391.3834715
17.5,2999250597.7300286
17.666666666666664,3016013116.147758
17.833333333333332,3032222114.664519
18.0,3047887150.298776
18.166666666666664,3063031209.904145
18.33333333333333,3077736785.9520593
18.5,3092076858.8535194
18.666666666666664,3106065472.913269
18.83333333333333,3119704983.008457
19.0,3132991259.3577423
19.166666666666664,3145957492.4109488
19.33333333333333,3158671536.0191083
19.5,3171140477.452559
19.666666666666664,3183349005.4394045
19.83333333333333,3195308338.1561613
20.0,3207030545.0656657
20.166666666666664,3218545640.0533485
20.33333333333333,3229881108.034245
20.5,3241008409.1146765
20.666666666666664,3251930484.2757316
20.83333333333333,3262675113.256136
21.0,3273215303.6103525
21.166666666666664,3283535887.3091197
21.33333333333333,3293632000.514011
21.5,3303516217.081457
21.666666666666664,3313215245.263632
21.83333333333333,3322715919.1381164
22.0,3331990971.529268
22.166666666666664,3341037813.0170026
22.33333333333333,3349865472.613281
22.5,3358454075.90905
22.666666666666664,3366805022.314839
22.83333333333333,3374941775.981854
23.0,3382864857.8115997
23.166666666666664,3390569967.515164
23.33333333333333,3398049565.41318
23.5,3405301752.3275685
23.666666666666664,3412336414.4764256
23.83333333333333,3419152604.6048517
24.0,3425759555.3748956
24.166666666666664,3432187614.684713
24.33333333333333,3438440448.1092196
24.5,3444504909.7773476
24.666666666666664,3450390559.150286
24.83333333333333,3456108976.764816
25.0,3461664472.28864
25.166666666666664,3467083410.7513494
25.33333333333333,3472389542.958353
25.5,3477587379.8933043
25.666666666666664,3482684473.0329676
25.83333333333333,3487680300.224302
26.0,3492568860.9821267
26.166666666666664,3497342793.221532
26.33333333333333,3501997498.286472
26.5,3506535894.6880765
26.666666666666664,3510965320.7897625
26.83333333333333,3515293409.778637
27.0,3519518425.897308
27.166666666666664,3523643035.4812245
27.33333333333333,3527676064.018957
27.5,3531605386.1817927
27.666666666666664,3535420499.8796887
27.83333333333333,3539132097.761611
28.0,3542734629.206102
28.166666666666664,3546215981.848916
28.33333333333333,3549580176.496115
28.5,3552823897.8822503
28.666666666666664,3555942679.879116
28.83333333333333,3558951144.8526063
29.0,3561861113.8444853
29.166666666666664,3564669900.299019
29.33333333333333,3567369890.9959855
29.5,3569958611.283695
29.666666666666664,3572436743.0657334
29.83333333333333,3574809074.389999
30.0,3577088529.844724
30.166666666666664,3579280567.6684623
30.33333333333333,3581384536.5970745
30.5,3583391040.2099586
30.666666666666664,3585300890.6466346
