0.0, 2428450000000.0
0.4596464421393067, 2394893271680.55
0.9348789838765044, 2098126784046.5317
1.4097626575413909, 1924123168644.4124
1.8759275984884736, 1787005866861.808
2.359359282197478, 1654823617041.121
2.8339460468646505, 1577797323615.0505
3.3085179660819404, 1507285904733.5764
3.7831566898237137, 1427374483978.6853
4.257787990840543, 1353015211049.7864
4.7323970236825454, 1286277895825.476
5.2070357474243165, 1218083604471.578
5.68171900751575, 1146791945775.5205
6.156439381231892, 1074434327239.2943
6.631241404922408, 995928283962.5094
7.106139924037177, 911557963149.4845
7.58106071132678, 831903851594.3142
8.055996344066264, 757734502148.167
8.531006204055176, 683496664001.0626
9.00604575494386, 614137899851.4955
9.481129842182202, 548606116460.3689
9.9563104248448, 483908691894.89374
10.431617193831425, 419840563285.18805
10.90708726276679, 356542470351.0772
11.382661249851356, 298692085501.72284
11.858316886910291, 247564923459.7221
12.33416551481774, 200064747743.9594
12.788479333121165, 161238646958.15573
13.221346672247389, 128102489790.03694
13.632747325889618, 100597195941.05583
13.979348875030526, 80379509438.76852
14.282865158330491, 64007309658.464424
14.586533077297146, 49967032729.29275
14.86861041018378, 39185838032.64516
15.107485575202677, 31099460828.245605
15.346398843542945, 24558846070.480747
15.585415535184083, 19132723315.976395
15.802833086938362, 14990773826.090899
16.020168988718268, 11871848954.215939
16.172029776050316, 10452458881.93212
