0,178
0.017866258,178.0904858
0.160796325,195.8679074
0.339083185,232.2050958
0.487104941,283.8077468
0.661051557,363.5994921
0.80831215,443.57554
1.025904131,526.9014958
1.304236856,599.2148413
1.543980276,649.3218702
1.792656825,684.0194854
2.041333375,699.8778793
2.290009924,722.7236488
2.517963428,739.1444311
2.805002552,759.836475
3.118931756,751.3352095
3.367608305,746.1048605
3.574838763,730.765119
3.823379275,690.5992444
4.155084045,648.2484227
4.403760595,607.7588838
4.590268007,588.460152
4.82388974,563.9272362
5.108344152,555.4746984
5.357020701,546.5554191
5.564251159,535.3183674
5.860132721,518.6738495
6.144496441,485.9217252
6.39317299,455.5710974
6.579680403,432.0663522
6.771311894,399.0843716
7.056310456,359.3817099
7.304987005,324.0126356
7.470771371,305.8871175
7.628892292,279.1896629
7.885232287,237.4675952
8.133908837,208.7472519
8.278970157,196.6183357
8.397141399,173.40737
8.634222371,143.4031927
8.841452829,121.7454846
9.004594181,102.7040753
9.190784172,82.38497537
9.297359836,69.39554683
9.39801463,62.9402442
9.486983155,52.73643454
9.563798996,44.38620022
9.667414225,36.56895542
9.688137271,32.52055004
9.772843287,27.73312364
9.888460047,22.04391084
9.943721502,18.21206678
10.019706,16.84148073
10.04083716,14.58442963
10.11088741,11.53779417
10.17858269,9.629136983
10.20621342,8.622413101
10.25523226,7.313347178
10.35127474,6.013896983
10.3823593,5.156023254
10.45488997,4.537919783
10.52322614,3.755527401
10.5930436,2.95810024
10.67593579,2.43265932
10.77335375,1.97498697
10.84862784,1.582097389
10.97296611,1.281008184
11.11281266,1.002167855
