Contrail_Age_hours,EF_J_m
0.0,-24894664.997687962
0.1666666666666666,-47503266.62551206
0.3333333333333333,-72062473.28448865
0.5,-105578712.82689199
0.6666666666666666,-149887593.74605992
0.8333333333333333,-202693810.6106695
1.0,-260205233.87117267
1.1666666666666663,-320667034.3319338
1.3333333333333333,-383406733.899693
1.5,-446862648.55784255
1.6666666666666663,-509608853.5128742
1.8333333333333333,-571738198.4908717
2.0,-632961085.2604839
2.1666666666666665,-692570020.1292022
2.333333333333333,-750524252.1395208
2.5,-806744908.6587921
2.6666666666666665,-861227809.5909413
2.833333333333333,-914140325.9223541
3.0,-964885627.5583404
3.1666666666666665,-1013194500.4283137
3.333333333333333,-1059170487.3891368
3.5,-1102853416.9952915
3.6666666666666665,-1144243900.6165023
3.833333333333333,-1183405606.3736947
4.0,-1220447007.2265966
4.166666666666666,-1255481258.8222926
4.333333333333333,-1288894797.9108527
4.5,-1321052377.9220943
4.666666666666666,-1352050316.59649
4.833333333333333,-1381920157.3175094
5.0,-1410648753.4206474
5.166666666666666,-1438336995.9922912
5.333333333333333,-1465151471.2288637
5.5,-1491237824.4911027
5.666666666666666,-1516592182.5489016
5.833333333333333,-1541048558.9560826
6.0,-1564566292.781973
6.166666666666666,-1587200650.6713445
6.333333333333333,-1608855589.5737336
6.5,-1629485968.9326591
6.666666666666666,-1649130083.7491546
6.833333333333333,-1667782121.719963
7.0,-1685486680.378562
7.166666666666666,-1702297287.327256
7.333333333333333,-1718232685.5018296
7.5,-1733354198.2304802
7.666666666666666,-1747694390.168509
7.833333333333333,-1761156900.4343946
8.0,-1773716838.9565442
8.166666666666666,-1785466925.128372
8.333333333333332,-1796521606.1490679
8.5,-1807019950.587204
8.666666666666666,-1817004148.2287304
8.833333333333332,-1826397018.8568082
9.0,-1835174567.4114072
9.166666666666666,-1843378348.7336504
9.333333333333332,-1851099451.8261511
9.5,-1858471379.1645036
9.666666666666666,-1865544721.891591
9.833333333333332,-1872312795.0779414
10.0,-1878776783.9293127
10.166666666666666,-1884945064.1938052
10.333333333333332,-1890822712.0396118
10.5,-1896399828.2968895
10.666666666666666,-1901658759.2888103
10.833333333333332,-1906582661.8115635
11.0,-1911199453.3079019
11.166666666666666,-1915552477.8827472
11.333333333333332,-1919624981.2065916
11.5,-1923415915.2800045
11.666666666666666,-1926943508.386273
11.833333333333332,-1930199217.4554462
12.0,-1933189857.436883
12.166666666666666,-1935929996.7910156
12.333333333333332,-1938442797.1382568
12.5,-1940760349.4037673
12.666666666666666,-1942887885.3979893
12.833333333333332,-1944820292.5110087
13.0,-1946568627.0553606
13.166666666666666,-1948161568.6147902
13.333333333333332,-1949606825.7255688
13.5,-1950901521.0917037
13.666666666666666,-1952056718.759203
13.833333333333332,-1953077349.2131255
14.0,-1953969033.5845966
14.166666666666666,-1954742146.60144
14.333333333333332,-1955403822.4460454
14.5,-1955963384.2932813
14.666666666666666,-1956432540.181808
14.833333333333332,-1956822067.303284
15.0,-1957139486.72008
15.166666666666666,-1957393996.8005545
15.333333333333332,-1957601271.673646
15.5,-1957774480.5437295
15.666666666666666,-1957917951.656461
15.833333333333332,-1958036198.2906935
16.0,-1958144164.2516232
16.166666666666664,-1958254477.576753
16.333333333333332,-1958359043.4199798
16.5,-1958458765.9336715
16.666666666666664,-1958458765.9336715
