Contrail_Age_hours,EF_J_m
0.0,-24487919.383103903
0.1666666666666666,-45888956.16403875
0.3333333333333333,-68421575.85318945
0.5,-98418477.7721861
0.6666666666666666,-136558571.6171425
0.8333333333333333,-179838674.96690863
1.0,-224439596.33636194
1.1666666666666663,-269297250.9544499
1.3333333333333333,-314298522.1760852
1.5,-358099363.6204686
1.6666666666666663,-399509155.8965432
1.8333333333333333,-438673924.9386819
2.0,-475379627.9088028
2.1666666666666665,-508961015.76274824
2.333333333333333,-539532704.2249602
2.5,-567442877.8264155
2.6666666666666665,-593069797.6426188
2.833333333333333,-616864669.3464506
3.0,-638525019.5119148
3.1666666666666665,-657940040.4620434
3.333333333333333,-675245000.2242337
3.5,-690530599.6998852
3.6666666666666665,-703876225.2255932
3.833333333333333,-715404397.5935984
4.0,-725256788.6980566
4.166666666666666,-733562717.2694459
4.333333333333333,-740586271.4510133
4.5,-746566345.30075
4.666666666666666,-751587666.7975035
4.833333333333333,-755702052.624222
5.0,-758935627.4824373
5.166666666666666,-761362457.485725
5.333333333333333,-763080635.8766947
5.5,-764173808.5541171
5.666666666666666,-764660692.017294
5.833333333333333,-764493660.6135839
6.0,-763680548.0574694
6.166666666666666,-762269141.8500519
6.333333333333333,-760247089.7296233
6.5,-757622289.8093555
6.666666666666666,-754436384.7557527
6.833333333333333,-750715200.1655726
7.0,-746500022.4192582
7.166666666666666,-741832342.3081027
7.333333333333333,-736742594.3448484
7.5,-731272972.4483826
7.666666666666666,-725463487.0197303
7.833333333333333,-719320900.0134127
8.0,-712863088.1021651
8.166666666666666,-706135782.004491
8.333333333333332,-699267689.1539708
8.5,-692413335.2853041
8.666666666666666,-685614503.8585888
8.833333333333332,-678855715.3677117
9.0,-672130643.4662954
9.166666666666666,-665443588.6689003
9.333333333333332,-658818616.8059072
9.5,-652296771.6771321
9.666666666666666,-645899943.9275709
9.833333333333332,-639634383.5272678
10.0,-633505251.7501327
10.166666666666666,-627517159.4974638
10.333333333333332,-621673734.4284942
10.5,-615983248.5952585
10.666666666666666,-610452475.5864702
10.833333333333332,-605084046.7742962
11.0,-599875007.2379215
11.166666666666666,-594822197.6708935
11.333333333333332,-589929442.2677004
11.5,-585200739.9837003
11.666666666666666,-580638562.6820738
11.833333333333332,-576244346.5888727
12.0,-572014855.5724316
12.166666666666666,-567948520.2027758
12.333333333333332,-564044121.899553
12.5,-560295578.384057
12.666666666666666,-556700876.9676231
12.833333333333332,-553263616.2317474
13.0,-549986312.2523223
13.166666666666666,-546868949.6605535
13.333333333333332,-543917700.0395708
13.5,-541138211.9008666
13.666666666666666,-538529056.6349523
13.833333333333332,-536092011.0264159
14.0,-533825129.5846607
14.166666666666666,-531724918.6164694
14.333333333333332,-529793557.03829503
14.5,-528031059.75129324
14.666666666666666,-526434094.661206
14.833333333333332,-524999624.4766581
15.0,-523726100.07850975
15.166666666666666,-522607106.2273227
15.333333333333332,-521632034.08671767
15.5,-520790095.64567757
15.666666666666666,-520074814.65722567
15.833333333333332,-519478254.1200335
16.0,-518981518.0251123
16.166666666666664,-518574248.15941304
16.333333333333332,-518256843.23258626
16.5,-518024073.8762183
16.666666666666664,-518024073.8762183
