Contrail_Age_hours,EF_J_m
0.0,-24163513.78509334
0.1666666666666666,-45378641.75173399
0.3333333333333333,-67836665.05636579
0.5,-97812690.38513319
0.6666666666666666,-136075693.14208555
0.8333333333333333,-179745268.73796883
1.0,-225135408.21325704
1.1666666666666663,-271294984.21888566
1.3333333333333333,-318179277.40538156
1.5,-364459130.0124735
1.6666666666666663,-408947325.0341157
1.8333333333333333,-451777421.86849725
2.0,-492737351.02869326
2.1666666666666665,-531207628.5652876
2.333333333333333,-567251858.8264099
2.5,-601054237.5527748
2.6666666666666665,-632841780.9824517
2.833333333333333,-662939086.2864716
3.0,-690973696.2814772
3.1666666666666665,-716802933.3207004
3.333333333333333,-740552882.1026583
3.5,-762301769.5147505
3.6666666666666665,-782107494.221596
3.833333333333333,-800072168.9427088
4.0,-816322680.8768659
4.166666666666666,-830979830.0073272
4.333333333333333,-844327992.0561512
4.5,-856627758.3099029
4.666666666666666,-867963649.67166
4.833333333333333,-878379371.1286007
5.0,-887888903.227376
5.166666666666666,-896569975.3964275
5.333333333333333,-904533484.3305328
5.5,-911874851.6232896
5.666666666666666,-918607003.5461383
5.833333333333333,-924655668.1490281
6.0,-930017094.9038136
6.166666666666666,-934738918.7881174
6.333333333333333,-938788090.8287761
6.5,-942158851.7055066
6.666666666666666,-944889904.1190581
6.833333333333333,-946998550.5938056
7.0,-948525090.0690349
7.166666666666666,-949511749.9356642
7.333333333333333,-949985146.9423666
7.5,-949990845.5958607
7.666666666666666,-949565308.2732332
7.833333333333333,-948688887.7298185
8.0,-947367564.5141529
8.166666666666666,-945656258.1207705
8.333333333333332,-943672715.886538
8.5,-941558124.6029708
8.666666666666666,-939350819.794112
8.833333333333332,-937020086.8473765
9.0,-934555354.7335055
9.166666666666666,-931970325.1781125
9.333333333333332,-929305170.1684859
9.5,-926615903.4327979
9.666666666666666,-923922674.4129342
9.833333333333332,-921227289.2050384
10.0,-918534760.0801818
10.166666666666666,-915850192.7144148
10.333333333333332,-913181044.2729862
10.5,-910535309.580726
10.666666666666666,-907913202.8654773
10.833333333333332,-905310060.2838466
11.0,-902730413.705035
11.166666666666666,-900184222.4461808
11.333333333333332,-897668654.0691851
11.5,-895187152.0790854
11.666666666666666,-892748165.6125797
11.833333333333332,-890348178.771944
12.0,-887983238.2593231
12.166666666666666,-885654005.2129258
12.333333333333332,-883369454.7119133
12.5,-881136105.2241505
12.666666666666666,-878951285.4803762
12.833333333333332,-876816183.225203
13.0,-874739473.0914111
13.166666666666666,-872736051.1511198
13.333333333333332,-870817548.7159274
13.5,-868987612.895658
13.666666666666666,-867248213.0452677
13.833333333333332,-865602947.0823119
14.0,-864052152.8114121
14.166666666666666,-862596436.2030394
14.333333333333332,-861240779.8847388
14.5,-859988913.4162877
14.666666666666666,-858842146.8893461
14.833333333333332,-857802311.6904502
15.0,-856870761.675091
15.166666666666666,-856044550.5349284
15.333333333333332,-855322441.7632027
15.5,-854701691.3284783
15.666666666666666,-854177393.2927552
15.833333333333332,-853743822.3005697
16.0,-853392469.5543252
16.166666666666664,-853120440.3598951
16.333333333333332,-852919861.5524387
16.5,-852782146.798972
16.666666666666664,-852782146.798972
