Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-684.933,876.1829,191.2499
0.1666666666666666,-392.94190000000003,876.1829,483.241
0.3333333333333333,-266.9095,876.1829,609.2734
0.5,-253.04039999999998,876.1829,623.1425
0.6666666666666666,-262.4154,876.1829,613.7675
0.8333333333333333,-267.44860000000006,876.1829,608.7343
1.0,-259.62940000000003,876.1829,616.5535
1.1666666666666663,-246.94299999999998,876.1829,629.2399
1.3333333333333333,-233.80290000000002,876.1829,642.38
1.5,-222.95080000000007,876.1829,653.2321
1.6666666666666663,-208.08550000000002,876.1829,668.0974
1.8333333333333333,-195.63930000000005,876.1829,680.5436
2.0,-184.43579999999997,876.1829,691.7471
2.1666666666666665,-173.85070000000007,876.1829,702.3322
2.333333333333333,-163.53460000000007,876.1829,712.6483
2.5,-154.6427,876.1829,721.5402
2.6666666666666665,-145.29430000000002,876.1829,730.8886
2.833333333333333,-137.78909999999996,876.1829,738.3938
3.0,-129.95159999999998,876.1829,746.2313
3.1666666666666665,-121.65350000000001,876.1829,754.5294
3.333333333333333,-114.05860000000007,876.1829,762.1243
3.5,-106.97670000000005,876.1829,769.2062
3.6666666666666665,-100.26470000000006,876.1829,775.9182
3.833333333333333,-93.92590000000007,876.1829,782.257
4.0,-88.12940000000003,876.1829,788.0535
4.166666666666666,-82.75170000000003,876.1829,793.4312
4.333333333333333,-77.79539999999997,876.1829,798.3875
4.5,-74.01139999999998,876.1829,802.1715
4.666666666666666,-70.49869999999999,876.1829,805.6842
4.833333333333333,-67.30860000000007,876.1829,808.8743
5.0,-64.23710000000005,876.1829,811.9458
5.166666666666666,-61.25040000000001,876.1829,814.9325
5.333333333333333,-58.72429999999997,876.1829,817.4586
5.5,-56.65319999999997,876.1829,819.5297
5.666666666666666,-54.6191,876.1829,821.5638
5.833333333333333,-52.57650000000001,876.1829,823.6064
6.0,-50.40790000000004,876.1829,825.775
6.166666666666666,-48.27660000000003,876.1829,827.9063
6.333333333333333,-46.29010000000005,876.1829,829.8928
6.5,-44.24530000000004,876.1829,831.9376
6.666666666666666,-42.20220000000006,876.1829,833.9807
6.833333333333333,-40.28060000000005,876.1829,835.9023
7.0,-38.477300000000014,876.1829,837.7056
7.166666666666666,-36.669200000000046,876.1829,839.5137
7.333333333333333,-35.0163,876.1829,841.1666
7.5,-33.476800000000026,876.1829,842.7061
7.666666666666666,-31.955900000000042,876.1829,844.227
7.833333333333333,-30.450500000000034,876.1829,845.7324
8.0,-28.878000000000043,876.1829,847.3049
8.166666666666666,-27.330400000000054,876.1829,848.8525
8.333333333333332,-25.97440000000006,876.1829,850.2085
8.5,-24.700500000000034,876.1829,851.4824
8.666666666666666,-23.422300000000064,876.1829,852.7606
8.833333333333332,-22.23109999999997,876.1829,853.9518
9.0,-20.994199999999978,876.1829,855.1887
9.166666666666666,-19.79200000000003,876.1829,856.3909
9.333333333333332,-18.696000000000026,876.1829,857.4869
9.5,-17.819500000000062,876.1829,858.3634
9.666666666666666,-16.95220000000006,876.1829,859.2307
9.833333333333332,-16.153400000000033,876.1829,860.0295
10.0,-15.388199999999983,876.1829,860.7947
10.166666666666666,-14.586199999999963,876.1829,861.5967
10.333333333333332,-13.843799999999987,876.1829,862.3391
10.5,-13.163900000000012,876.1829,863.019
10.666666666666666,-12.379199999999969,876.1829,863.8037
10.833333333333332,-11.65039999999999,876.1829,864.5325
11.0,-10.93610000000001,876.1829,865.2468
11.166666666666666,-10.290399999999977,876.1829,865.8925
11.333333333333332,-9.6952,876.1829,866.4877
11.5,-9.097499999999968,876.1829,867.0854
11.666666666666666,-8.496399999999994,876.1829,867.6865
11.833333333333332,-7.941300000000069,876.1829,868.2416
12.0,-7.40300000000002,876.1829,868.7799
12.166666666666666,-6.880700000000047,876.1829,869.3022
12.333333333333332,-6.389300000000048,876.1829,869.7936
12.5,-5.97810000000004,876.1829,870.2048
12.666666666666666,-5.565600000000018,876.1829,870.6173
12.833333333333332,-5.177900000000022,876.1829,871.005
13.0,-4.8028000000000475,876.1829,871.3801
13.166666666666666,-4.431699999999978,876.1829,871.7512
13.333333333333332,-4.1096,876.1829,872.0733
13.5,-3.781600000000026,876.1829,872.4013
13.666666666666666,-3.445699999999988,876.1829,872.7372
13.833333333333332,-3.144300000000044,876.1829,873.0386
14.0,-2.850400000000036,876.1829,873.3325
14.166666666666666,-2.5650000000000546,876.1829,873.6179
14.333333333333332,-2.29970000000003,876.1829,873.8832
14.5,-2.050299999999993,876.1829,874.1326
14.666666666666666,-1.8021999999999707,876.1829,874.3807
14.833333333333332,-1.581199999999967,876.1829,874.6017
15.0,-1.3777999999999793,876.1829,874.8051
15.166666666666666,-1.1741000000000668,876.1829,875.0088
15.333333333333332,-0.9996999999999616,876.1829,875.1832
15.5,-0.8512000000000626,876.1829,875.3317
15.666666666666666,-0.7140000000000555,876.1829,875.4689
15.833333333333332,-0.5868000000000393,876.1829,875.5961
16.0,-0.48040000000003147,876.1829,875.7025
16.166666666666664,-0.41010000000005675,876.1829,875.7728
16.333333333333332,-0.34789999999998145,876.1829,875.835
16.5,-0.27120000000002165,876.1829,875.9117
16.666666666666664,-0.2113000000000511,876.1829,875.9716
