Contrail_Age_hours,EF_J_m
0.0,6228493.920391758
0.1666666666666666,12681600.187417034
0.3333333333333333,20264684.46424695
0.5,30897958.34394797
0.6666666666666666,45616260.02196658
0.8333333333333333,64372240.49386491
1.0,86729846.08971994
1.1666666666666663,112525092.52192254
1.3333333333333333,141369558.42236382
1.5,172452544.19917047
1.6666666666666663,205154878.52542222
1.8333333333333333,239383489.57414737
2.0,274992324.4818187
2.1666666666666665,311788614.88508284
2.333333333333333,349361369.83097047
2.5,387412830.33361185
2.6666666666666665,425841544.4578359
2.833333333333333,464675130.3702885
3.0,504103229.4585479
3.1666666666666665,544048216.5114548
3.333333333333333,584233835.258678
3.5,624223126.5606604
3.6666666666666665,663636666.3307649
3.833333333333333,702479501.499769
4.0,740879045.4471534
4.166666666666666,778838973.0757141
4.333333333333333,816093060.3660764
4.5,852461405.448911
4.666666666666666,888122255.5421535
4.833333333333333,923090415.890368
5.0,957304818.7078516
5.166666666666666,990828223.0470122
5.333333333333333,1023830301.2563794
5.5,1056348834.0495892
5.666666666666666,1088399386.491187
5.833333333333333,1120059671.3307455
6.0,1151346085.1638412
6.166666666666666,1182359549.3761694
6.333333333333333,1213162726.4013238
6.5,1243646279.6276758
6.666666666666666,1273550591.8906443
6.833333333333333,1302638677.7117069
7.0,1330833893.1461866
7.166666666666666,1358164187.4774387
7.333333333333333,1384745408.3762324
7.5,1410657629.4478104
7.666666666666666,1436026085.122611
7.833333333333333,1460847435.288051
8.0,1484980041.8692026
8.166666666666666,1508406670.2518167
8.333333333333332,1531149852.7919762
8.5,1553311979.974923
8.666666666666666,1575059535.9228528
8.833333333333332,1596443555.815326
9.0,1617424440.1494381
9.166666666666666,1637983454.1071975
9.333333333333332,1658073892.802447
9.5,1677683040.0466385
9.666666666666666,1696667290.561864
9.833333333333332,1714857921.383716
10.0,1732261099.8731134
10.166666666666666,1748898222.0841162
10.333333333333332,1764763549.7439575
10.5,1779811687.1296222
10.666666666666666,1794089797.8301835
10.833333333333332,1807658835.7370486
11.0,1820501460.0615754
11.166666666666666,1832579323.8368037
11.333333333333332,1843861874.914233
11.5,1854415124.4874723
11.666666666666666,1864317620.0471938
11.833333333333332,1873570502.7843184
12.0,1882155421.7552562
12.166666666666666,1890099214.8734725
12.333333333333332,1897485615.8787954
12.5,1904359881.0796986
12.666666666666666,1910705533.134268
12.833333333333332,1916497787.7638836
13.0,1921784200.7827833
13.166666666666666,1926641149.5906818
13.333333333333332,1931086964.5804312
13.5,1935133536.770553
13.666666666666666,1938800463.7328122
13.833333333333332,1942124654.8678455
14.0,1945141330.8937716
14.166666666666666,1947852592.5685601
14.333333333333332,1950268752.093756
14.5,1952420471.8956442
14.666666666666666,1954330425.6090205
14.833333333333332,1956001390.0940828
15.0,1957421785.0549736
15.166666666666666,1958613142.412103
15.333333333333332,1959593775.7049577
15.5,1960353543.1701734
15.666666666666666,1960904969.7218258
15.833333333333332,1961230324.0763116
16.0,1961418054.6316094
16.166666666666664,1961563931.237493
16.333333333333332,1961563931.237493
