Contrail_Age_hours,EF_J_m
0.0,-2510000.3786467956
0.1666666666666666,-4285170.506643068
0.3333333333333333,-6108535.00280231
0.5,-8902662.322658978
0.6666666666666666,-13039254.160163885
0.8333333333333333,-18048076.82794185
1.0,-23208397.73011129
1.1666666666666663,-28148612.64530706
1.3333333333333333,-32415189.53570764
1.5,-35880885.0024778
1.6666666666666663,-38798133.81108744
1.8333333333333333,-41202086.913057715
2.0,-43021861.61587612
2.1666666666666665,-44189819.16302924
2.333333333333333,-44644904.6758469
2.5,-44432786.517206945
2.6666666666666665,-43642386.60855303
2.833333333333333,-42439661.19218853
3.0,-41019494.367652185
3.1666666666666665,-39397912.82695912
3.333333333333333,-37566131.96598361
3.5,-35477930.880480066
3.6666666666666665,-33110629.82893751
3.833333333333333,-30513722.223948162
4.0,-27736000.01991252
4.166666666666666,-24804413.558742527
4.333333333333333,-21721234.607889757
4.5,-18485805.452066798
4.666666666666666,-15122883.504528427
4.833333333333333,-11645921.88527169
5.0,-8066427.205581818
5.166666666666666,-4396230.074552098
5.333333333333333,-634699.8956529335
5.5,3218357.790220638
5.666666666666666,7146036.1047526505
5.833333333333333,11132264.56487836
6.0,15169586.11598745
6.166666666666666,19248351.676730365
6.333333333333333,23360736.39487144
6.5,27496664.591801025
6.666666666666666,31629882.64655699
6.833333333333333,35739063.3887332
7.0,39816644.76499804
7.166666666666666,43860989.74623779
7.333333333333333,47883111.026805975
7.5,51889894.945842616
7.666666666666666,55883373.99174944
7.833333333333333,59863407.88602419
8.0,63823378.60938066
8.166666666666666,67743852.83686902
8.333333333333332,71603553.52342862
8.5,75393871.26824425
8.666666666666666,79121681.60237496
8.833333333333332,82792856.24974872
9.0,86403508.90098995
9.166666666666666,89951773.0609603
9.333333333333332,93432028.61758678
9.5,96841730.33321309
9.666666666666666,100158046.53479022
9.833333333333332,103355734.23062786
10.0,106435078.55216911
10.166666666666666,109397841.38178417
10.333333333333332,112241628.60067372
10.5,114959909.39538184
10.666666666666666,117556855.64677529
10.833333333333332,120038131.95991625
11.0,122401096.37744306
11.166666666666666,124640521.33111948
11.333333333333332,126752288.89918259
11.5,128743340.07881548
11.666666666666666,130622024.6052857
11.833333333333332,132388361.25148702
12.0,134039647.50023015
12.166666666666666,135579740.60755068
12.333333333333332,137020847.75189334
12.5,138369032.14926192
12.666666666666666,139621488.7763693
12.833333333333332,140773918.56558844
13.0,141833989.1764244
13.166666666666666,142813782.29498917
13.333333333333332,143715625.50671992
13.5,144541088.6682922
13.666666666666666,145293009.25534263
13.833333333333332,145977469.44391018
14.0,146600671.99607038
14.166666666666666,147163203.49445468
14.333333333333332,147666448.97015217
14.5,148115598.95142505
14.666666666666666,148514980.83847973
14.833333333333332,148865131.18747273
15.0,149164309.40784088
15.166666666666666,149416921.79246378
15.333333333333332,149626417.77322716
15.5,149791292.0238718
15.666666666666666,149914104.31380102
15.833333333333332,149990112.5853357
16.0,150036319.53804392
16.166666666666664,150072081.4930414
16.333333333333332,150072081.4930414
