Contrail_Age_hours,EF_J_m
0.0,-2611957.8949870938
0.1666666666666666,-4538051.926745217
0.3333333333333333,-6554573.617395397
0.5,-9606220.352003066
0.6666666666666666,-14093917.934760083
0.8333333333333333,-19599083.700381517
1.0,-25450557.129249338
1.1666666666666663,-31305394.85960825
1.3333333333333333,-36733005.345028535
1.5,-41591436.306969345
1.6666666666666663,-46099191.006103426
1.8333333333333333,-50291107.608782776
2.0,-54101255.84908718
2.1666666666666665,-57461493.08871322
2.333333333333333,-60287886.636319675
2.5,-62590209.45972343
2.6666666666666665,-64430307.13736019
2.833333333333333,-65929860.43019125
3.0,-67249009.26337032
3.1666666666666665,-68400823.25019176
3.333333333333333,-69358739.89429605
3.5,-70046611.61096957
3.6666666666666665,-70418795.41801248
3.833333333333333,-70531028.11526679
4.0,-70444356.64810762
4.166666666666666,-70186805.71490337
4.333333333333333,-69738666.39613348
4.5,-69081649.30403969
4.666666666666666,-68252148.36526236
4.833333333333333,-67262498.78871217
5.0,-66118082.72430572
5.166666666666666,-64834648.99965604
5.333333333333333,-63420976.76361986
5.5,-61876364.321585394
5.666666666666666,-60221521.57038836
5.833333333333333,-58480839.68430648
6.0,-56663035.7113743
6.166666666666666,-54787709.793980286
6.333333333333333,-52868628.06932716
6.5,-50907941.40440971
6.666666666666666,-48914075.24835809
6.833333333333333,-46890259.14155539
7.0,-44836556.74347211
7.166666666666666,-42755608.57801599
7.333333333333333,-40642381.755471215
7.5,-38493653.2152361
7.666666666666666,-36318019.52519915
7.833333333333333,-34114274.8725386
8.0,-31875827.157091357
8.166666666666666,-29619583.057993554
8.333333333333332,-27366277.085330375
8.5,-25129619.967496984
8.666666666666666,-22915266.656299282
8.833333333333332,-20721230.07056205
9.0,-18545983.872931547
9.166666666666666,-16388960.600147622
9.333333333333332,-14251755.828980856
9.5,-12137192.821992854
9.666666666666666,-10063796.038635386
9.833333333333332,-8049549.4217693
10.0,-6096088.921383694
10.166666666666666,-4204440.637889262
10.333333333333332,-2377264.5150156124
10.5,-615886.971358631
10.666666666666666,1077086.6356460918
10.833333333333332,2698542.724985513
11.0,4248484.189856072
11.166666666666666,5727037.402686881
11.333333333333332,7135189.757292509
11.5,8471839.500262842
11.666666666666666,9734941.097265568
11.833333333333332,10925338.276273321
12.0,12043676.513122851
12.166666666666666,13092774.857034674
12.333333333333332,14077916.595541803
12.5,15000863.61101428
12.666666666666666,15861060.546596335
12.833333333333332,16657743.699992074
13.0,17395560.882631734
13.166666666666666,18080278.859197456
13.333333333333332,18712354.506646775
13.5,19292132.542582974
13.666666666666666,19820834.679262802
13.833333333333332,20301476.551420167
14.0,20737745.429769162
14.166666666666666,21130918.052908253
14.333333333333332,21480998.447037
14.5,21790774.5949363
14.666666666666666,22063930.434075687
14.833333333333332,22301221.399404712
15.0,22503113.04746994
15.166666666666666,22673945.85854958
15.333333333333332,22816595.228350673
15.5,22932007.203801934
15.666666666666666,23023533.551222213
15.833333333333332,23085165.3425374
16.0,23125092.88885192
16.166666666666664,23156001.534718283
16.333333333333332,23156001.534718283
