Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,130.46249999999998,-279.3515,-148.889
0.1666666666666666,99.06769999999997,-279.3515,-180.2838
0.3333333333333333,70.8946,-279.3515,-208.4569
0.5,68.27539999999999,-279.3515,-211.0761
0.6666666666666666,68.3321,-279.3515,-211.0194
0.8333333333333333,67.95579999999998,-279.3515,-211.3957
1.0,66.6336,-279.3515,-212.7179
1.1666666666666663,62.670199999999994,-279.3515,-216.6813
1.3333333333333333,59.637099999999975,-279.3515,-219.7144
1.5,57.164499999999975,-279.3515,-222.187
1.6666666666666663,55.02529999999999,-279.3515,-224.3262
1.8333333333333333,51.426199999999994,-279.3515,-227.9253
2.0,48.22379999999998,-279.3515,-231.1277
2.1666666666666665,45.355999999999995,-279.3515,-233.9955
2.333333333333333,43.06609999999998,-279.3515,-236.2854
2.5,41.13289999999998,-279.3515,-238.2186
2.6666666666666665,38.915099999999995,-279.3515,-240.4364
2.833333333333333,36.83249999999998,-279.3515,-242.519
3.0,35.12619999999998,-279.3515,-244.2253
3.1666666666666665,33.5804,-279.3515,-245.7711
3.333333333333333,31.86009999999999,-279.3515,-247.4914
3.5,29.961599999999976,-279.3515,-249.3899
3.6666666666666665,28.178199999999975,-279.3515,-251.1733
3.833333333333333,26.39669999999998,-279.3515,-252.9548
4.0,24.647899999999993,-279.3515,-254.7036
4.166666666666666,22.9889,-279.3515,-256.3626
4.333333333333333,21.514999999999986,-279.3515,-257.8365
4.5,20.051499999999976,-279.3515,-259.3
4.666666666666666,18.803099999999972,-279.3515,-260.5484
4.833333333333333,17.75279999999998,-279.3515,-261.5987
5.0,16.611400000000003,-279.3515,-262.7401
5.166666666666666,15.581999999999994,-279.3515,-263.7695
5.333333333333333,14.805299999999988,-279.3515,-264.5462
5.5,14.233699999999999,-279.3515,-265.1178
5.666666666666666,13.550700000000006,-279.3515,-265.8008
5.833333333333333,12.789199999999994,-279.3515,-266.5623
6.0,12.164199999999994,-279.3515,-267.1873
6.166666666666666,11.55359999999996,-279.3515,-267.7979
6.333333333333333,10.828599999999994,-279.3515,-268.5229
6.5,10.0505,-279.3515,-269.301
6.666666666666666,9.270699999999977,-279.3515,-270.0808
6.833333333333333,8.521500000000003,-279.3515,-270.83
7.0,7.777899999999988,-279.3515,-271.5736
7.166666666666666,7.058499999999981,-279.3515,-272.293
7.333333333333333,6.434799999999996,-279.3515,-272.9167
7.5,5.821300000000008,-279.3515,-273.5302
7.666666666666666,5.307099999999991,-279.3515,-274.0444
7.833333333333333,4.84129999999999,-279.3515,-274.5102
8.0,4.336399999999969,-279.3515,-275.0151
8.166666666666666,3.853499999999997,-279.3515,-275.498
8.333333333333332,3.419999999999959,-279.3515,-275.9315
8.5,3.0579999999999927,-279.3515,-276.2935
8.666666666666666,2.6796999999999684,-279.3515,-276.6718
8.833333333333332,2.321300000000008,-279.3515,-277.0302
9.0,2.0837999999999965,-279.3515,-277.2677
9.166666666666666,1.769299999999987,-279.3515,-277.5822
9.333333333333332,1.4173999999999864,-279.3515,-277.9341
9.5,1.1357999999999606,-279.3515,-278.2157
9.666666666666666,0.9479999999999791,-279.3515,-278.4035
9.833333333333332,0.8010999999999626,-279.3515,-278.5504
10.0,0.6003999999999792,-279.3515,-278.7511
10.166666666666666,0.45659999999998035,-279.3515,-278.8949
10.333333333333332,0.33199999999999363,-279.3515,-279.0195
