Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-640.1089,876.1829,236.074
0.1666666666666666,-235.52679999999998,876.1829,640.6561
0.3333333333333333,-128.1191,876.1829,748.0638
0.5,-114.3098,876.1829,761.8731
0.6666666666666666,-105.79309999999998,876.1829,770.3898
0.8333333333333333,-101.43920000000003,876.1829,774.7437
1.0,-95.53129999999999,876.1829,780.6516
1.1666666666666663,-85.22760000000005,876.1829,790.9553
1.3333333333333333,-78.91510000000005,876.1829,797.2678
1.5,-73.99649999999997,876.1829,802.1864
1.6666666666666663,-69.91730000000007,876.1829,806.2656
1.8333333333333333,-63.46569999999997,876.1829,812.7172
2.0,-57.99329999999998,876.1829,818.1896
2.1666666666666665,-53.07650000000001,876.1829,823.1064
2.333333333333333,-49.423599999999965,876.1829,826.7593
2.5,-46.43140000000005,876.1829,829.7515
2.6666666666666665,-43.11189999999999,876.1829,833.071
2.833333333333333,-40.08730000000003,876.1829,836.0956
3.0,-37.68450000000007,876.1829,838.4984
3.1666666666666665,-35.556100000000015,876.1829,840.6268
3.333333333333333,-33.25729999999999,876.1829,842.9256
3.5,-30.799499999999966,876.1829,845.3834
3.6666666666666665,-28.563499999999976,876.1829,847.6194
3.833333333333333,-26.391700000000014,876.1829,849.7912
4.0,-24.30250000000001,876.1829,851.8804
4.166666666666666,-22.363000000000056,876.1829,853.8199
4.333333333333333,-20.68190000000004,876.1829,855.501
4.5,-19.039800000000014,876.1829,857.1431
4.666666666666666,-17.658500000000004,876.1829,858.5244
4.833333333333333,-16.51240000000007,876.1829,859.6705
5.0,-15.283999999999992,876.1829,860.8989
5.166666666666666,-14.197400000000016,876.1829,861.9855
5.333333333333333,-13.38639999999998,876.1829,862.7965
5.5,-12.793999999999983,876.1829,863.3889
5.666666666666666,-12.096000000000004,876.1829,864.0869
5.833333333333333,-11.328700000000026,876.1829,864.8542
6.0,-10.707499999999982,876.1829,865.4754
6.166666666666666,-10.10609999999997,876.1829,866.0768
6.333333333333333,-9.402500000000032,876.1829,866.7804
6.5,-8.657600000000002,876.1829,867.5253
6.666666666666666,-7.922800000000052,876.1829,868.2601
6.833333333333333,-7.227800000000002,876.1829,868.9551
7.0,-6.546400000000062,876.1829,869.6365
7.166666666666666,-5.895200000000045,876.1829,870.2877
7.333333333333333,-5.338200000000029,876.1829,870.8447
7.5,-4.795900000000074,876.1829,871.387
7.666666666666666,-4.347300000000018,876.1829,871.8356
7.833333333333333,-3.9441000000000486,876.1829,872.2388
8.0,-3.5102000000000544,876.1829,872.6727
8.166666666666666,-3.0994000000000597,876.1829,873.0835
8.333333333333332,-2.7344000000000506,876.1829,873.4485
8.5,-2.433400000000006,876.1829,873.7495
8.666666666666666,-2.120900000000006,876.1829,874.062
8.833333333333332,-1.8274000000000115,876.1829,874.3555
9.0,-1.6341999999999643,876.1829,874.5487
9.166666666666666,-1.3809999999999718,876.1829,874.8019
9.333333333333332,-1.1007000000000744,876.1829,875.0822
9.5,-0.8781999999999925,876.1829,875.3047
9.666666666666666,-0.7328999999999724,876.1829,875.45
9.833333333333332,-0.6203000000000429,876.1829,875.5626
10.0,-0.46479999999996835,876.1829,875.7181
10.166666666666666,-0.3590000000000373,876.1829,875.8239
10.333333333333332,-0.27129999999999654,876.1829,875.9116
