Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-521.3810000000001,876.1829,354.8019
0.1666666666666666,-113.75350000000003,876.1829,762.4294
0.3333333333333333,-61.55970000000002,876.1829,814.6232
0.5,-57.72109999999998,876.1829,818.4618
0.6666666666666666,-63.908199999999965,876.1829,812.2747
0.8333333333333333,-69.69360000000006,876.1829,806.4893
1.0,-70.33180000000004,876.1829,805.8511
1.1666666666666663,-70.0326,876.1829,806.1503
1.3333333333333333,-68.90340000000003,876.1829,807.2795
1.5,-66.53420000000006,876.1829,809.6487
1.6666666666666663,-62.66890000000001,876.1829,813.514
1.8333333333333333,-59.592700000000036,876.1829,816.5902
2.0,-56.72789999999998,876.1829,819.455
2.1666666666666665,-54.08850000000007,876.1829,822.0944
2.333333333333333,-51.5412,876.1829,824.6417
2.5,-48.43410000000006,876.1829,827.7488
2.6666666666666665,-45.838300000000004,876.1829,830.3446
2.833333333333333,-43.20830000000001,876.1829,832.9746
3.0,-41.207899999999995,876.1829,834.975
3.1666666666666665,-39.470800000000054,876.1829,836.7121
3.333333333333333,-37.74689999999998,876.1829,838.436
3.5,-35.799800000000005,876.1829,840.3831
3.6666666666666665,-33.49840000000006,876.1829,842.6845
3.833333333333333,-31.218399999999974,876.1829,844.9645
4.0,-29.45240000000001,876.1829,846.7305
4.166666666666666,-27.826599999999985,876.1829,848.3563
4.333333333333333,-26.386100000000056,876.1829,849.7968
4.5,-24.56000000000006,876.1829,851.6229
4.666666666666666,-23.043800000000033,876.1829,853.1391
4.833333333333333,-21.733299999999986,876.1829,854.4496
5.0,-20.431100000000015,876.1829,855.7518
5.166666666666666,-19.211599999999976,876.1829,856.9713
5.333333333333333,-18.158300000000054,876.1829,858.0246
5.5,-17.26430000000005,876.1829,858.9186
5.666666666666666,-16.34890000000007,876.1829,859.834
5.833333333333333,-15.617700000000013,876.1829,860.5652
6.0,-14.925399999999968,876.1829,861.2575
6.166666666666666,-14.301900000000046,876.1829,861.881
6.333333333333333,-13.818200000000047,876.1829,862.3647
6.5,-13.339500000000044,876.1829,862.8434
6.666666666666666,-12.802400000000034,876.1829,863.3805
6.833333333333333,-12.14930000000004,876.1829,864.0336
7.0,-11.455600000000004,876.1829,864.7273
7.166666666666666,-10.788000000000011,876.1829,865.3949
7.333333333333333,-10.17629999999997,876.1829,866.0066
7.5,-9.645399999999995,876.1829,866.5375
7.666666666666666,-9.137699999999995,876.1829,867.0452
7.833333333333333,-8.767900000000054,876.1829,867.415
8.0,-8.286799999999971,876.1829,867.8961
8.166666666666666,-7.819299999999998,876.1829,868.3636
8.333333333333332,-7.383299999999963,876.1829,868.7996
8.5,-6.987500000000068,876.1829,869.1954
8.666666666666666,-6.696800000000053,876.1829,869.4861
8.833333333333332,-6.469600000000014,876.1829,869.7133
9.0,-6.231899999999996,876.1829,869.951
9.166666666666666,-5.996399999999994,876.1829,870.1865
9.333333333333332,-5.76380000000006,876.1829,870.4191
9.5,-5.5172999999999774,876.1829,870.6656
9.666666666666666,-5.293900000000008,876.1829,870.889
9.833333333333332,-4.986600000000067,876.1829,871.1963
10.0,-4.686900000000037,876.1829,871.496
10.166666666666666,-4.403400000000033,876.1829,871.7795
10.333333333333332,-4.134800000000041,876.1829,872.0481
10.5,-3.866899999999987,876.1829,872.316
10.666666666666666,-3.5919000000000096,876.1829,872.591
10.833333333333332,-3.3653000000000475,876.1829,872.8176
11.0,-3.138900000000035,876.1829,873.044
11.166666666666666,-2.91719999999998,876.1829,873.2657
11.333333333333332,-2.6855000000000473,876.1829,873.4974
11.5,-2.4618000000000393,876.1829,873.7211
11.666666666666666,-2.275100000000066,876.1829,873.9078
11.833333333333332,-2.101599999999962,876.1829,874.0813
12.0,-1.9260000000000446,876.1829,874.2569
12.166666666666666,-1.7536999999999807,876.1829,874.4292
12.333333333333332,-1.5990000000000464,876.1829,874.5839
12.5,-1.4721000000000686,876.1829,874.7108
12.666666666666666,-1.3455000000000155,876.1829,874.8374
12.833333333333332,-1.2182000000000244,876.1829,874.9647
13.0,-1.0879999999999654,876.1829,875.0949
13.166666666666666,-0.9859000000000151,876.1829,875.197
13.333333333333332,-0.893100000000004,876.1829,875.2898
13.5,-0.8037000000000489,876.1829,875.3792
13.666666666666666,-0.7201000000000022,876.1829,875.4628
13.833333333333332,-0.6426000000000158,876.1829,875.5403
14.0,-0.5768000000000484,876.1829,875.6061
14.166666666666666,-0.5158999999999878,876.1829,875.667
14.333333333333332,-0.45420000000001437,876.1829,875.7287
14.5,-0.40010000000006585,876.1829,875.7828
14.666666666666666,-0.35190000000000055,876.1829,875.831
14.833333333333332,-0.3080999999999676,876.1829,875.8748
15.0,-0.26340000000004693,876.1829,875.9195
15.166666666666666,-0.21710000000007312,876.1829,875.9658
15.333333333333332,-0.18079999999997654,876.1829,876.0021
15.5,-0.14330000000006748,876.1829,876.0396
15.666666666666666,-0.10590000000001965,876.1829,876.077
15.833333333333332,-0.07619999999997162,876.1829,876.1067
16.0,-0.03499999999996817,876.1829,876.1479
16.166666666666664,-0.02729999999996835,876.1829,876.1556
16.333333333333332,-0.02100000000007185,876.1829,876.1619
