Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,127.7841,-279.3515,-151.5674
0.1666666666666666,58.41809999999998,-279.3515,-220.9334
0.3333333333333333,36.631399999999985,-279.3515,-242.7201
0.5,34.74019999999999,-279.3515,-244.6113
0.6666666666666666,37.620299999999986,-279.3515,-241.7312
0.8333333333333333,40.58499999999998,-279.3515,-238.7665
1.0,41.54249999999999,-279.3515,-237.809
1.1666666666666663,42.11249999999998,-279.3515,-237.239
1.3333333333333333,42.234999999999985,-279.3515,-237.1165
1.5,41.803499999999985,-279.3515,-237.548
1.6666666666666663,40.15289999999999,-279.3515,-239.1986
1.8333333333333333,38.77699999999999,-279.3515,-240.5745
2.0,37.473299999999995,-279.3515,-241.8782
2.1666666666666665,36.2697,-279.3515,-243.0818
2.333333333333333,35.139099999999985,-279.3515,-244.2124
2.5,33.643,-279.3515,-245.7085
2.6666666666666665,32.31969999999998,-279.3515,-247.0318
2.833333333333333,30.941099999999977,-279.3515,-248.4104
3.0,29.80619999999999,-279.3515,-249.5453
3.1666666666666665,28.80449999999999,-279.3515,-250.547
3.333333333333333,27.783799999999985,-279.3515,-251.5677
3.5,26.617699999999985,-279.3515,-252.7338
3.6666666666666665,25.200999999999993,-279.3515,-254.1505
3.833333333333333,23.761299999999977,-279.3515,-255.5902
4.0,22.601499999999987,-279.3515,-256.75
4.166666666666666,21.51830000000001,-279.3515,-257.8332
4.333333333333333,20.53460000000001,-279.3515,-258.8169
4.5,19.308099999999968,-279.3515,-260.0434
4.666666666666666,18.27260000000001,-279.3515,-261.0789
4.833333333333333,17.36579999999998,-279.3515,-261.9857
5.0,16.460499999999968,-279.3515,-262.891
5.166666666666666,15.60269999999997,-279.3515,-263.7488
5.333333333333333,14.855500000000006,-279.3515,-264.496
5.5,14.226099999999974,-279.3515,-265.1254
5.666666666666666,13.576799999999992,-279.3515,-265.7747
5.833333333333333,13.04079999999999,-279.3515,-266.3107
6.0,12.52959999999996,-279.3515,-266.8219
6.166666666666666,12.06329999999997,-279.3515,-267.2882
6.333333333333333,11.689399999999978,-279.3515,-267.6621
6.5,11.318899999999985,-279.3515,-268.0326
6.666666666666666,10.901700000000005,-279.3515,-268.4498
6.833333333333333,10.389099999999985,-279.3515,-268.9624
7.0,9.84839999999997,-279.3515,-269.5031
7.166666666666666,9.324599999999975,-279.3515,-270.0269
7.333333333333333,8.844699999999989,-279.3515,-270.5068
7.5,8.43059999999997,-279.3515,-270.9209
7.666666666666666,8.03309999999999,-279.3515,-271.3184
7.833333333333333,7.73599999999999,-279.3515,-271.6155
8.0,7.360000000000014,-279.3515,-271.9915
8.166666666666666,6.9927000000000135,-279.3515,-272.3588
8.333333333333332,6.647199999999998,-279.3515,-272.7043
8.5,6.330600000000004,-279.3515,-273.0209
8.666666666666666,6.087699999999984,-279.3515,-273.2638
8.833333333333332,5.8962999999999965,-279.3515,-273.4552
9.0,5.696399999999983,-279.3515,-273.6551
9.166666666666666,5.498099999999965,-279.3515,-273.8534
9.333333333333332,5.301899999999989,-279.3515,-274.0496
9.5,5.093099999999993,-279.3515,-274.2584
9.666666666666666,4.901999999999987,-279.3515,-274.4495
9.833333333333332,4.633800000000008,-279.3515,-274.7177
10.0,4.370599999999968,-279.3515,-274.9809
10.166666666666666,4.120299999999986,-279.3515,-275.2312
10.333333333333332,3.8816999999999666,-279.3515,-275.4698
10.5,3.6422999999999774,-279.3515,-275.7092
10.666666666666666,3.396500000000003,-279.3515,-275.955
10.833333333333332,3.1899999999999977,-279.3515,-276.1615
11.0,2.9834999999999923,-279.3515,-276.368
11.166666666666666,2.780499999999961,-279.3515,-276.571
11.333333333333332,2.56899999999996,-279.3515,-276.7825
11.5,2.3641000000000076,-279.3515,-276.9874
11.666666666666666,2.1899999999999977,-279.3515,-277.1615
11.833333333333332,2.0271999999999935,-279.3515,-277.3243
12.0,1.8626999999999612,-279.3515,-277.4888
12.166666666666666,1.70089999999999,-279.3515,-277.6506
12.333333333333332,1.5553999999999633,-279.3515,-277.7961
12.5,1.434500000000014,-279.3515,-277.917
12.666666666666666,1.3138000000000147,-279.3515,-278.0377
12.833333333333332,1.1925999999999704,-279.3515,-278.1589
13.0,1.0684999999999718,-279.3515,-278.283
13.166666666666666,0.9705999999999904,-279.3515,-278.3809
13.333333333333332,0.8811000000000035,-279.3515,-278.4704
13.5,0.7946000000000026,-279.3515,-278.5569
13.666666666666666,0.7133000000000038,-279.3515,-278.6382
13.833333333333332,0.6376999999999953,-279.3515,-278.7138
14.0,0.5731000000000108,-279.3515,-278.7784
14.166666666666666,0.5131999999999834,-279.3515,-278.8383
14.333333333333332,0.4527999999999679,-279.3515,-278.8987
14.5,0.3990999999999758,-279.3515,-278.9524
14.666666666666666,0.35140000000001237,-279.3515,-279.0001
14.833333333333332,0.307899999999961,-279.3515,-279.0436
15.0,0.2636999999999716,-279.3515,-279.0878
15.166666666666666,0.21829999999999927,-279.3515,-279.1332
15.333333333333332,0.18279999999998608,-279.3515,-279.1687
15.5,0.1460999999999899,-279.3515,-279.2054
15.666666666666666,0.11000000000001364,-279.3515,-279.2415
15.833333333333332,0.08129999999999882,-279.3515,-279.2702
16.0,0.040300000000002,-279.3515,-279.3112
16.166666666666664,0.032399999999995543,-279.3515,-279.3191
16.333333333333332,0.02600000000001046,-279.3515,-279.3255
