Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-523.7686,876.1829,352.4143
0.1666666666666666,-114.49969999999996,876.1829,761.6832
0.3333333333333333,-61.6164,876.1829,814.5665
0.5,-57.739400000000046,876.1829,818.4435
0.6666666666666666,-63.98919999999998,876.1829,812.1937
0.8333333333333333,-69.17110000000002,876.1829,807.0118
1.0,-68.47040000000004,876.1829,807.7125
1.1666666666666663,-66.73770000000002,876.1829,809.4452
1.3333333333333333,-64.29380000000003,876.1829,811.8891
1.5,-60.58450000000005,876.1829,815.5984
1.6666666666666663,-56.34760000000006,876.1829,819.8353
1.8333333333333333,-53.013900000000035,876.1829,823.169
2.0,-49.915899999999965,876.1829,826.267
2.1666666666666665,-47.023199999999974,876.1829,829.1597
2.333333333333333,-44.27340000000004,876.1829,831.9095
2.5,-41.11019999999996,876.1829,835.0727
2.6666666666666665,-38.57510000000002,876.1829,837.6078
2.833333333333333,-36.056100000000015,876.1829,840.1268
3.0,-34.44060000000002,876.1829,841.7423
3.1666666666666665,-33.03390000000002,876.1829,843.149
3.333333333333333,-31.618299999999977,876.1829,844.5646
3.5,-30.02660000000003,876.1829,846.1563
3.6666666666666665,-28.125400000000013,876.1829,848.0575
3.833333333333333,-26.22879999999998,876.1829,849.9541
4.0,-24.721400000000017,876.1829,851.4615
4.166666666666666,-23.334799999999973,876.1829,852.8481
4.333333333333333,-22.09019999999998,876.1829,854.0927
4.5,-20.5711,876.1829,855.6118
4.666666666666666,-19.30759999999998,876.1829,856.8753
4.833333333333333,-18.215900000000033,876.1829,857.967
5.0,-17.14160000000004,876.1829,859.0413
5.166666666666666,-16.13650000000007,876.1829,860.0464
5.333333333333333,-15.271399999999971,876.1829,860.9115
5.5,-14.552000000000021,876.1829,861.6309
5.666666666666666,-13.81759999999997,876.1829,862.3653
5.833333333333333,-13.213200000000029,876.1829,862.9697
6.0,-12.641300000000001,876.1829,863.5416
6.166666666666666,-12.12250000000006,876.1829,864.0604
6.333333333333333,-11.706300000000056,876.1829,864.4766
6.5,-11.296699999999987,876.1829,864.8862
6.666666666666666,-10.838899999999967,876.1829,865.344
6.833333333333333,-10.280700000000024,876.1829,865.9022
7.0,-9.69889999999998,876.1829,866.484
7.166666666666666,-9.140099999999961,876.1829,867.0428
7.333333333333333,-8.633100000000013,876.1829,867.5498
7.5,-8.19990000000007,876.1829,867.983
7.666666666666666,-7.787300000000073,876.1829,868.3956
7.833333333333333,-7.478600000000029,876.1829,868.7043
8.0,-7.094000000000051,876.1829,869.0889
8.166666666666666,-6.721000000000004,876.1829,869.4619
8.333333333333332,-6.372100000000046,876.1829,869.8108
8.5,-6.052000000000021,876.1829,870.1309
8.666666666666666,-5.799600000000055,876.1829,870.3833
8.833333333333332,-5.602499999999964,876.1829,870.5804
9.0,-5.396200000000022,876.1829,870.7867
9.166666666666666,-5.191900000000032,876.1829,870.991
9.333333333333332,-4.9903000000000475,876.1829,871.1926
9.5,-4.7765000000000555,876.1829,871.4064
9.666666666666666,-4.58280000000002,876.1829,871.6001
9.833333333333332,-4.316300000000069,876.1829,871.8666
10.0,-4.056400000000053,876.1829,872.1265
10.166666666666666,-3.810699999999997,876.1829,872.3722
10.333333333333332,-3.5778999999999996,876.1829,872.605
10.5,-3.345800000000054,876.1829,872.8371
10.666666666666666,-3.1076000000000477,876.1829,873.0753
10.833333333333332,-2.911200000000008,876.1829,873.2717
11.0,-2.7151000000000067,876.1829,873.4678
11.166666666666666,-2.5230999999999995,876.1829,873.6598
11.333333333333332,-2.322499999999991,876.1829,873.8604
11.5,-2.128900000000044,876.1829,874.054
11.666666666666666,-1.967300000000023,876.1829,874.2156
11.833333333333332,-1.8170999999999822,876.1829,874.3658
12.0,-1.6651000000000522,876.1829,874.5178
12.166666666666666,-1.5161000000000513,876.1829,874.6668
12.333333333333332,-1.3822999999999865,876.1829,874.8006
12.5,-1.2724000000000615,876.1829,874.9105
12.666666666666666,-1.162900000000036,876.1829,875.02
12.833333333333332,-1.0529999999999973,876.1829,875.1299
13.0,-0.9402999999999793,876.1829,875.2426
13.166666666666666,-0.852100000000064,876.1829,875.3308
13.333333333333332,-0.7719000000000733,876.1829,875.411
13.5,-0.6945000000000618,876.1829,875.4884
13.666666666666666,-0.6222000000000207,876.1829,875.5607
13.833333333333332,-0.5552999999999884,876.1829,875.6276
14.0,-0.4984000000000606,876.1829,875.6845
14.166666666666666,-0.4457999999999629,876.1829,875.7371
14.333333333333332,-0.39240000000006603,876.1829,875.7905
14.5,-0.34559999999999036,876.1829,875.8373
14.666666666666666,-0.3039999999999736,876.1829,875.8789
14.833333333333332,-0.2661000000000513,876.1829,875.9168
15.0,-0.22749999999996362,876.1829,875.9554
15.166666666666666,-0.1875,876.1829,875.9954
15.333333333333332,-0.15620000000001255,876.1829,876.0267
15.5,-0.12380000000007385,876.1829,876.0591
15.666666666666666,-0.09149999999999636,876.1829,876.0914
15.833333333333332,-0.06460000000004129,876.1829,876.1183
16.0,-0.029300000000034743,876.1829,876.1536
16.166666666666664,-0.02290000000004966,876.1829,876.16
16.333333333333332,-0.017600000000015825,876.1829,876.1653
