-1.127765410267805635e+02,9.762131449034715303e+00,-3.559078366025262881e+02,-2.333181997272681940e+02,-2.348353064567597528e+02,-1.076903885044900306e+02,-3.546762729458423564e+02,-1.060448609882330686e+02,-2.277940410497539858e+02,-2.364263659836087186e+02
-1.069556860030228540e+00,-1.218381733263874054e+02,2.400409397859781677e+02,1.181412005455261038e+02,1.200195645118998442e+02,-5.002532311473718352e+00,2.398526205194269210e+02,-6.449331292000130667e+00,1.138714233289038731e+02,1.216293320884804103e+02
0.000000000000000000e+00,7.314285714285713880e+01,-1.462857142857142776e+02,-7.314285714285713880e+01,-7.314285714285713880e+01,0.000000000000000000e+00,-1.462857142857142776e+02,0.000000000000000000e+00,-7.314285714285713880e+01,-7.314285714285713880e+01
