5.182187692193401, 5394145720.826524
5.355425619246461, 5977631387.898303
5.544574533318813, 6684384435.448658
5.719468842353458, 7373692174.138018
5.89987989918344, 8150749080.654967
6.097109915598374, 9079779511.18969
6.294359113992698, 10056442235.026548
6.478939639837079, 10998333879.669935
6.692470138228471, 12157363996.40739
6.903572889851122, 13408256090.405205
7.134355857920607, 14899153057.242739
7.359397153818109, 16438674748.952291
7.577681237829226, 18048469964.641445
7.802439757223658, 19849460731.648083
8.04855463978568, 21815124609.66842
8.317613771640398, 23974944635.5039
8.595667414891807, 26379435113.92405
9.063326903980428, 30604928916.1086
9.400593201888753, 33767884434.203457
9.732613870681725, 37298835037.04016
10.094785806430218, 41305400830.54616
10.50876026584519, 44579646392.215775
10.939711296762912, 47603112902.5375
11.388335087011976, 50935980772.80406
11.855356374207483, 54479846512.08269
12.341529616541989, 58173965925.22642
12.730822479636347, 61005150864.7555
13.52190955529265, 62094799116.465485
14.07642604585995, 62069337413.581535
14.653682559724531, 62094799116.465485
15.171237716007857, 62349991313.73771
16.267775019285374, 61817829185.390526
16.93644292288151, 57746876955.60591
17.662327019686128, 53860252822.31383
18.39933045122318, 50437071543.67118
19.021359286124383, 47564082006.7106
20.24273875453699, 43610785454.542755
21.193841818058456, 38303044650.76011
22.022706156567295, 34605833782.647736
22.883986330654697, 31665545056.891476
23.778950082636737, 28658343272.53342
24.663817035741527, 25977892319.85802
25.581611831411973, 23576493903.96932
26.485131820699547, 21129905260.99142
27.320560905769543, 19196291077.992382
28.182342200860813, 17374907652.333332
29.136289530928458, 15672892204.82192
30.029428333316382, 14210132542.26561
30.99080678690097, 12818936100.823523
31.96835983571483, 11590538721.343142
32.976748156737514, 10397442031.244476
34.01694439694024, 9260385062.661243
34.961979290462935, 8361807311.239522
35.933268480654796, 7533410294.976279
36.99907053371505, 6732443168.273007
38.02695276423697, 6113213884.724188
38.940854285093934, 5592383920.327085
39.586390231820054, 5214684224.321566
