Contrail_Age_hours,EF_J_m
0.0,8878821.582887532
0.1666666666666666,15929848.89991587
0.3333333333333333,22368175.501370076
0.5,31599122.907238293
0.6666666666666666,43903712.522237785
0.8333333333333333,59008865.536422454
1.0,78108079.52884585
1.1666666666666663,100616312.8207911
1.3333333333333333,127041253.1122849
1.5,158027246.3674231
1.6666666666666663,193075740.7244299
1.8333333333333333,231671958.22856665
2.0,273743083.1746317
2.1666666666666665,319093674.33624935
2.333333333333333,367323908.8844257
2.5,417746669.15689665
2.6666666666666665,469857146.09972554
2.833333333333333,523477300.7485995
3.0,578523255.2900013
3.1666666666666665,635084122.33067
3.333333333333333,693167850.1618798
3.5,752389947.7554808
3.6666666666666665,812258836.1517847
3.833333333333333,872694549.1652926
4.0,933723911.1250179
4.166666666666666,995210289.5447067
4.333333333333333,1056728106.1819715
4.5,1117969268.3544078
4.666666666666666,1178490838.1971574
4.833333333333333,1237351533.3438003
5.0,1294151880.159122
5.166666666666666,1350403949.884038
5.333333333333333,1407911431.3207004
5.5,1466925885.2728503
5.666666666666666,1527082640.3105028
5.833333333333333,1587675892.7529576
6.0,1648253529.6407351
6.166666666666666,1708740515.6548
6.333333333333333,1769020380.374996
6.5,1829015247.9282062
6.666666666666666,1888784349.825272
6.833333333333333,1949057042.2742102
7.0,2010467477.9986422
7.166666666666666,2072853776.415084
7.333333333333333,2135809258.8044674
7.5,2199051364.746126
7.666666666666666,2262555681.265065
7.833333333333333,2326141519.0281887
8.0,2389831105.8392143
8.166666666666666,2453706998.434205
8.333333333333332,2517613803.9090834
8.5,2581398546.7393737
8.666666666666666,2644925924.1340084
8.833333333333332,2708075750.5019813
9.0,2770901343.635491
9.166666666666666,2833581860.2306066
9.333333333333332,2896303627.3332014
9.5,2958993645.735118
9.666666666666666,3021164611.6435766
9.833333333333332,3082507014.419033
10.0,3143084321.0235767
10.166666666666666,3203078502.254241
10.333333333333332,3263473540.227638
10.5,3325025201.602761
10.666666666666666,3386657942.6659117
10.833333333333332,3447389143.2883263
11.0,3507193174.268237
11.166666666666666,3565882772.1157193
11.333333333333332,3623282086.63697
11.5,3679308463.6883883
11.666666666666666,3734109039.8120956
11.833333333333332,3787913891.8020263
12.0,3840727664.7699656
12.166666666666666,3893123411.1274786
12.333333333333332,3945688319.35319
12.5,3998333996.831939
12.666666666666666,4050841221.9532228
12.833333333333332,4103109252.8292146
13.0,4155191386.722341
13.166666666666666,4206907189.5091662
13.333333333333332,4258029137.321818
13.5,4308478290.7384815
13.666666666666666,4358211137.345177
13.833333333333332,4407249831.219729
14.0,4455629718.780707
14.166666666666666,4503405587.070056
14.333333333333332,4550600335.318436
14.5,4597162414.432937
14.666666666666666,4642969423.220229
14.833333333333332,4687982300.977297
15.0,4732321734.114805
15.166666666666666,4776000905.107406
15.333333333333332,4818947105.18833
15.5,4861124149.038215
15.666666666666666,4902597105.501446
15.833333333333332,4943451839.703127
16.0,4983646940.465054
16.166666666666664,5023172939.744476
16.333333333333332,5062056011.968599
16.5,5100281499.342232
16.666666666666664,5137928809.080248
16.833333333333332,5175058112.619496
17.0,5211567155.04331
17.166666666666664,5247452263.783644
17.333333333333332,5282779239.454486
17.5,5317526101.835999
17.666666666666664,5351766882.763025
17.833333333333332,5385584642.3751135
18.0,5418917915.711985
18.166666666666664,5451698454.355145
18.33333333333333,5483919644.285557
18.5,5515602723.462478
18.666666666666664,5546708666.573105
