Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-298.8242,876.1829,577.3587
0.1666666666666666,-34.96889999999996,876.1829,841.214
0.3333333333333333,-18.125999999999976,876.1829,858.0569
0.5,-17.79309999999998,876.1829,858.3898
0.6666666666666666,-17.515800000000013,876.1829,858.6671
0.8333333333333333,-18.115800000000036,876.1829,858.0671
1.0,-18.608799999999974,876.1829,857.5741
1.1666666666666663,-19.038999999999987,876.1829,857.1439
1.3333333333333333,-19.912400000000048,876.1829,856.2705
1.5,-20.587099999999964,876.1829,855.5958
1.6666666666666663,-21.123199999999997,876.1829,855.0597
1.8333333333333333,-21.760400000000004,876.1829,854.4225
2.0,-22.635400000000004,876.1829,853.5475
2.1666666666666665,-23.329900000000066,876.1829,852.853
2.333333333333333,-24.0539,876.1829,852.129
2.5,-24.67960000000005,876.1829,851.5033
2.6666666666666665,-25.24700000000007,876.1829,850.9359
2.833333333333333,-25.748100000000022,876.1829,850.4348
3.0,-26.057800000000043,876.1829,850.1251
3.1666666666666665,-26.176500000000033,876.1829,850.0064
3.333333333333333,-26.060799999999972,876.1829,850.1221
3.5,-25.896799999999985,876.1829,850.2861
3.6666666666666665,-25.747799999999984,876.1829,850.4351
3.833333333333333,-25.61189999999999,876.1829,850.571
4.0,-25.024599999999964,876.1829,851.1583
4.166666666666666,-24.248500000000035,876.1829,851.9344
4.333333333333333,-23.55899999999997,876.1829,852.6239
4.5,-22.933099999999968,876.1829,853.2498
4.666666666666666,-22.345199999999977,876.1829,853.8377
4.833333333333333,-21.791200000000003,876.1829,854.3917
5.0,-21.22550000000001,876.1829,854.9574
5.166666666666666,-20.636300000000006,876.1829,855.5466
5.333333333333333,-20.129300000000057,876.1829,856.0536
5.5,-19.673999999999978,876.1829,856.5089
5.666666666666666,-19.241700000000037,876.1829,856.9412
5.833333333333333,-18.763599999999997,876.1829,857.4193
6.0,-18.226499999999987,876.1829,857.9564
6.166666666666666,-17.727100000000064,876.1829,858.4558
6.333333333333333,-17.706800000000044,876.1829,858.4761
6.5,-17.870599999999968,876.1829,858.3123
6.666666666666666,-18.105000000000018,876.1829,858.0779
6.833333333333333,-18.271000000000072,876.1829,857.9119
7.0,-18.038700000000063,876.1829,858.1442
7.166666666666666,-17.8048,876.1829,858.3781
7.333333333333333,-17.273699999999963,876.1829,858.9092
7.5,-16.409999999999968,876.1829,859.7729
7.666666666666666,-15.601800000000026,876.1829,860.5811
7.833333333333333,-14.90039999999999,876.1829,861.2825
8.0,-14.291400000000067,876.1829,861.8915
8.166666666666666,-13.694299999999998,876.1829,862.4886
8.333333333333332,-13.197999999999979,876.1829,862.9849
8.5,-12.804399999999987,876.1829,863.3785
8.666666666666666,-12.43610000000001,876.1829,863.7468
8.833333333333332,-12.098700000000008,876.1829,864.0842
9.0,-11.789899999999989,876.1829,864.393
9.166666666666666,-11.486499999999978,876.1829,864.6964
9.333333333333332,-11.203499999999963,876.1829,864.9794
9.5,-10.952800000000025,876.1829,865.2301
9.666666666666666,-10.709400000000073,876.1829,865.4735
9.833333333333332,-10.40039999999999,876.1829,865.7825
10.0,-10.017299999999977,876.1829,866.1656
10.166666666666666,-9.646600000000035,876.1829,866.5363
10.333333333333332,-9.291900000000055,876.1829,866.891
10.5,-8.966800000000035,876.1829,867.2161
10.666666666666666,-8.656399999999962,876.1829,867.5265
10.833333333333332,-8.456300000000056,876.1829,867.7266
11.0,-8.609800000000064,876.1829,867.5731
11.166666666666666,-8.75470000000007,876.1829,867.4282
11.333333333333332,-8.557999999999993,876.1829,867.6249
11.5,-8.352300000000014,876.1829,867.8306
11.666666666666666,-8.16070000000002,876.1829,868.0222
11.833333333333332,-7.973700000000008,876.1829,868.2092
12.0,-7.819299999999998,876.1829,868.3636
12.166666666666666,-7.663099999999986,876.1829,868.5198
