Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-296.95889999999997,876.1829,579.224
0.1666666666666666,-33.95330000000001,876.1829,842.2296
0.3333333333333333,-17.510800000000017,876.1829,858.6721
0.5,-17.18730000000005,876.1829,858.9956
0.6666666666666666,-16.91790000000003,876.1829,859.265
0.8333333333333333,-17.501100000000065,876.1829,858.6818
1.0,-17.98059999999998,876.1829,858.2023
1.1666666666666663,-18.399,876.1829,857.7839
1.3333333333333333,-19.248800000000074,876.1829,856.9341
1.5,-19.905500000000075,876.1829,856.2774
1.6666666666666663,-20.427599999999984,876.1829,855.7553
1.8333333333333333,-21.048200000000065,876.1829,855.1347
2.0,-21.90089999999998,876.1829,854.282
2.1666666666666665,-22.5779,876.1829,853.605
2.333333333333333,-23.283800000000042,876.1829,852.8991
2.5,-23.89420000000007,876.1829,852.2887
2.6666666666666665,-24.447900000000004,876.1829,851.735
2.833333333333333,-24.936800000000062,876.1829,851.2461
3.0,-25.239100000000008,876.1829,850.9438
3.1666666666666665,-25.354900000000043,876.1829,850.828
3.333333333333333,-25.241999999999962,876.1829,850.9409
3.5,-25.08190000000002,876.1829,851.101
3.6666666666666665,-24.936500000000024,876.1829,851.2464
3.833333333333333,-24.80370000000005,876.1829,851.3792
4.0,-24.195799999999963,876.1829,851.9871
4.166666666666666,-23.399900000000002,876.1829,852.783
4.333333333333333,-22.696000000000026,876.1829,853.4869
4.5,-22.059200000000033,876.1829,854.1237
4.666666666666666,-21.460000000000036,876.1829,854.7229
4.833333333333333,-20.89440000000002,876.1829,855.2885
5.0,-20.319600000000037,876.1829,855.8633
5.166666666666666,-19.72230000000002,876.1829,856.4606
5.333333333333333,-19.212800000000016,876.1829,856.9701
5.5,-18.759300000000053,876.1829,857.4236
5.666666666666666,-18.3279,876.1829,857.855
5.833333333333333,-17.8365,876.1829,858.3464
6.0,-17.289600000000064,876.1829,858.8933
6.166666666666666,-16.786000000000058,876.1829,859.3969
6.333333333333333,-16.740599999999972,876.1829,859.4423
6.5,-16.860300000000052,876.1829,859.3226
6.666666666666666,-17.06880000000001,876.1829,859.1141
6.833333333333333,-17.214500000000044,876.1829,858.9684
7.0,-16.98180000000002,876.1829,859.2011
7.166666666666666,-16.745200000000068,876.1829,859.4377
7.333333333333333,-16.224199999999996,876.1829,859.9587
7.5,-15.379500000000007,876.1829,860.8034
7.666666666666666,-14.593799999999987,876.1829,861.5891
7.833333333333333,-13.916799999999967,876.1829,862.2661
8.0,-13.336099999999988,876.1829,862.8468
8.166666666666666,-12.76400000000001,876.1829,863.4189
8.333333333333332,-12.285200000000032,876.1829,863.8977
8.5,-11.89390000000003,876.1829,864.289
8.666666666666666,-11.529899999999998,876.1829,864.653
8.833333333333332,-11.200199999999995,876.1829,864.9827
9.0,-10.906200000000013,876.1829,865.2767
9.166666666666666,-10.615999999999985,876.1829,865.5669
9.333333333333332,-10.341999999999985,876.1829,865.8409
9.5,-10.100300000000061,876.1829,866.0826
9.666666666666666,-9.865499999999997,876.1829,866.3174
9.833333333333332,-9.569700000000012,876.1829,866.6132
10.0,-9.20429999999999,876.1829,866.9786
10.166666666666666,-8.850999999999999,876.1829,867.3319
10.333333333333332,-8.51150000000007,876.1829,867.6714
10.5,-8.203700000000026,876.1829,867.9792
10.666666666666666,-7.911000000000058,876.1829,868.2719
10.833333333333332,-7.718500000000063,876.1829,868.4644
11.0,-7.852499999999964,876.1829,868.3304
11.166666666666666,-7.977800000000002,876.1829,868.2051
11.333333333333332,-7.787900000000036,876.1829,868.395
11.5,-7.588799999999992,876.1829,868.5941
11.666666666666666,-7.405399999999986,876.1829,868.7775
11.833333333333332,-7.226200000000063,876.1829,868.9567
12.0,-7.084600000000023,876.1829,869.0983
12.166666666666666,-6.944500000000062,876.1829,869.2384
12.333333333333332,-6.763000000000034,876.1829,869.4199
12.5,-6.610900000000015,876.1829,869.572
12.666666666666666,-6.475599999999986,876.1829,869.7073
12.833333333333332,-6.288400000000024,876.1829,869.8945
13.0,-6.110000000000014,876.1829,870.0729
13.166666666666666,-5.993400000000065,876.1829,870.1895
13.333333333333332,-5.916699999999992,876.1829,870.2662
13.5,-5.838399999999979,876.1829,870.3445
13.666666666666666,-5.682700000000068,876.1829,870.5002
13.833333333333332,-5.495999999999981,876.1829,870.6869
14.0,-5.298599999999965,876.1829,870.8843
14.166666666666666,-5.034600000000069,876.1829,871.1483
14.333333333333332,-4.648500000000013,876.1829,871.5344
14.5,-4.286699999999996,876.1829,871.8962
14.666666666666666,-3.9832999999999856,876.1829,872.1996
14.833333333333332,-3.919899999999984,876.1829,872.263
15.0,-3.866800000000012,876.1829,872.3161
15.166666666666666,-3.838300000000004,876.1829,872.3446
15.333333333333332,-3.830400000000054,876.1829,872.3525
15.5,-3.7731999999999744,876.1829,872.4097
15.666666666666666,-3.656600000000026,876.1829,872.5263
15.833333333333332,-3.5511000000000195,876.1829,872.6318
16.0,-3.429399999999987,876.1829,872.7535
16.166666666666664,-3.3029999999999973,876.1829,872.8799
16.333333333333332,-3.210900000000038,876.1829,872.972
16.5,-3.1158000000000357,876.1829,873.0671
16.666666666666664,-2.9651000000000067,876.1829,873.2178
16.833333333333332,-2.867399999999975,876.1829,873.3155
17.0,-2.769300000000044,876.1829,873.4136
17.166666666666664,-2.6485999999999876,876.1829,873.5343
17.333333333333332,-2.5429000000000315,876.1829,873.64
17.5,-2.4379000000000133,876.1829,873.745
17.666666666666664,-2.330100000000016,876.1829,873.8528
17.833333333333332,-2.2326000000000477,876.1829,873.9503
18.0,-2.1336000000000013,876.1829,874.0493
18.166666666666664,-2.039700000000039,876.1829,874.1432
18.33333333333333,-1.9578000000000202,876.1829,874.2251
18.5,-1.8816000000000486,876.1829,874.3013
18.666666666666664,-1.8147000000000162,876.1829,874.3682
18.83333333333333,-1.749300000000062,876.1829,874.4336
19.0,-1.6800000000000637,876.1829,874.5029
19.166666666666664,-1.6105000000000018,876.1829,874.5724
19.33333333333333,-1.5604000000000724,876.1829,874.6225
19.5,-1.509999999999991,876.1829,874.6729
19.666666666666664,-1.4578000000000202,876.1829,874.7251
19.83333333333333,-1.408900000000017,876.1829,874.774
20.0,-1.3591000000000122,876.1829,874.8238
20.166666666666664,-1.321800000000053,876.1829,874.8611
20.33333333333333,-1.286799999999971,876.1829,874.8961
20.5,-1.2547000000000708,876.1829,874.9282
20.666666666666664,-1.2197999999999638,876.1829,874.9631
20.83333333333333,-1.1871999999999616,876.1829,874.9957
21.0,-1.1580000000000155,876.1829,875.0249
21.166666666666664,-1.1248000000000502,876.1829,875.0581
21.33333333333333,-1.089900000000057,876.1829,875.093
21.5,-1.0547000000000253,876.1829,875.1282
21.666666666666664,-1.029800000000023,876.1829,875.1531
21.83333333333333,-0.9998000000000502,876.1829,875.1831
22.0,-0.9699000000000524,876.1829,875.213
22.166666666666664,-0.9388000000000147,876.1829,875.2441
22.33333333333333,-0.9070000000000391,876.1829,875.2759
22.5,-0.8771000000000413,876.1829,875.3058
22.666666666666664,-0.8458000000000538,876.1829,875.3371
22.83333333333333,-0.8152000000000044,876.1829,875.3677
23.0,-0.788599999999974,876.1829,875.3943
23.166666666666664,-0.7626999999999953,876.1829,875.4202
23.33333333333333,-0.734299999999962,876.1829,875.4486
23.5,-0.7063000000000557,876.1829,875.4766
23.666666666666664,-0.6814000000000533,876.1829,875.5015
23.83333333333333,-0.6543000000000347,876.1829,875.5286
24.0,-0.6282999999999674,876.1829,875.5546
24.166666666666664,-0.6072000000000344,876.1829,875.5757
24.33333333333333,-0.5869000000000142,876.1829,875.596
24.5,-0.5652999999999793,876.1829,875.6176
