Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,110.6514,-279.3515,-168.7001
0.1666666666666666,26.127399999999994,-279.3515,-253.2241
0.3333333333333333,14.822599999999966,-279.3515,-264.5289
0.5,14.560599999999965,-279.3515,-264.7909
0.6666666666666666,14.339599999999962,-279.3515,-265.0119
0.8333333333333333,14.754599999999982,-279.3515,-264.5969
1.0,15.088899999999967,-279.3515,-264.2626
1.1666666666666663,15.375599999999963,-279.3515,-263.9759
1.3333333333333333,15.973700000000008,-279.3515,-263.3778
1.5,16.4255,-279.3515,-262.926
1.6666666666666663,16.776399999999967,-279.3515,-262.5751
1.8333333333333333,17.19399999999996,-279.3515,-262.1575
2.0,17.770399999999995,-279.3515,-261.5811
2.1666666666666665,18.218399999999974,-279.3515,-261.1331
2.333333333333333,18.680999999999983,-279.3515,-260.6705
2.5,19.07329999999996,-279.3515,-260.2782
2.6666666666666665,19.452799999999968,-279.3515,-259.8987
2.833333333333333,19.786400000000015,-279.3515,-259.5651
3.0,19.99259999999998,-279.3515,-259.3589
3.1666666666666665,20.07239999999996,-279.3515,-259.2791
3.333333333333333,19.99799999999999,-279.3515,-259.3535
3.5,19.891599999999983,-279.3515,-259.4599
3.6666666666666665,19.79499999999996,-279.3515,-259.5565
3.833333333333333,19.706799999999987,-279.3515,-259.6447
4.0,19.339499999999987,-279.3515,-260.012
4.166666666666666,18.84620000000001,-279.3515,-260.5053
4.333333333333333,18.40319999999997,-279.3515,-260.9483
4.5,17.99739999999997,-279.3515,-261.3541
4.666666666666666,17.614800000000002,-279.3515,-261.7367
4.833333333333333,17.25290000000001,-279.3515,-262.0986
5.0,16.87979999999999,-279.3515,-262.4717
5.166666666666666,16.488,-279.3515,-262.8635
5.333333333333333,16.14639999999997,-279.3515,-263.2051
5.5,15.836000000000013,-279.3515,-263.5155
5.666666666666666,15.540399999999977,-279.3515,-263.8111
5.833333333333333,15.220799999999997,-279.3515,-264.1307
6.0,14.856400000000008,-279.3515,-264.4951
6.166666666666666,14.512699999999995,-279.3515,-264.8388
6.333333333333333,14.515699999999981,-279.3515,-264.8358
6.5,14.658799999999985,-279.3515,-264.6927
6.666666666666666,14.839400000000012,-279.3515,-264.5121
6.833333333333333,14.968899999999962,-279.3515,-264.3826
7.0,14.808999999999969,-279.3515,-264.5425
7.166666666666666,14.649299999999982,-279.3515,-264.7022
7.333333333333333,14.2731,-279.3515,-265.0784
7.5,13.654200000000003,-279.3515,-265.6973
7.666666666666666,13.067299999999989,-279.3515,-266.2842
7.833333333333333,12.550599999999974,-279.3515,-266.8009
8.0,12.0942,-279.3515,-267.2573
8.166666666666666,11.645600000000002,-279.3515,-267.7059
8.333333333333332,11.272699999999986,-279.3515,-268.0788
8.5,10.98320000000001,-279.3515,-268.3683
8.666666666666666,10.709699999999998,-279.3515,-268.6418
8.833333333333332,10.455600000000004,-279.3515,-268.8959
9.0,10.217299999999966,-279.3515,-269.1342
9.166666666666666,9.983099999999979,-279.3515,-269.3684
9.333333333333332,9.766099999999994,-279.3515,-269.5854
9.5,9.572599999999966,-279.3515,-269.7789
9.666666666666666,9.384299999999996,-279.3515,-269.9672
9.833333333333332,9.14269999999999,-279.3515,-270.2088
10.0,8.840499999999963,-279.3515,-270.511
10.166666666666666,8.546799999999962,-279.3515,-270.8047
10.333333333333332,8.265299999999968,-279.3515,-271.0862
10.5,8.003800000000012,-279.3515,-271.3477
10.666666666666666,7.752299999999991,-279.3515,-271.5992
10.833333333333332,7.592699999999979,-279.3515,-271.7588
11.0,7.725899999999967,-279.3515,-271.6256
11.166666666666666,7.852300000000014,-279.3515,-271.4992
11.333333333333332,7.695899999999995,-279.3515,-271.6556
11.5,7.532199999999989,-279.3515,-271.8193
11.666666666666666,7.377999999999986,-279.3515,-271.9735
11.833333333333332,7.227300000000014,-279.3515,-272.1242
12.0,7.098099999999988,-279.3515,-272.2534
12.166666666666666,6.965100000000007,-279.3515,-272.3864
12.333333333333332,6.804100000000005,-279.3515,-272.5474
12.5,6.6603999999999814,-279.3515,-272.6911
12.666666666666666,6.5271999999999935,-279.3515,-272.8243
12.833333333333332,6.366499999999974,-279.3515,-272.985
13.0,6.2117000000000075,-279.3515,-273.1398
13.166666666666666,6.115099999999984,-279.3515,-273.2364
13.333333333333332,6.0545999999999935,-279.3515,-273.2969
13.5,5.993600000000015,-279.3515,-273.3579
13.666666666666666,5.841399999999965,-279.3515,-273.5101
13.833333333333332,5.65809999999999,-279.3515,-273.6934
14.0,5.4698999999999955,-279.3515,-273.8816
14.166666666666666,5.226299999999981,-279.3515,-274.1252
14.333333333333332,4.854999999999961,-279.3515,-274.4965
14.5,4.49860000000001,-279.3515,-274.8529
14.666666666666666,4.203800000000001,-279.3515,-275.1477
14.833333333333332,4.14549999999997,-279.3515,-275.206
15.0,4.0937000000000126,-279.3515,-275.2578
15.166666666666666,4.061399999999992,-279.3515,-275.2901
15.333333333333332,4.0534000000000106,-279.3515,-275.2981
15.5,3.998999999999967,-279.3515,-275.3525
15.666666666666666,3.877399999999966,-279.3515,-275.4741
15.833333333333332,3.766399999999976,-279.3515,-275.5851
16.0,3.6433999999999855,-279.3515,-275.7081
16.166666666666664,3.519299999999987,-279.3515,-275.8322
16.333333333333332,3.4279999999999973,-279.3515,-275.9235
16.5,3.328399999999988,-279.3515,-276.0231
16.666666666666664,3.1832999999999743,-279.3515,-276.1682
16.833333333333332,3.0731999999999857,-279.3515,-276.2783
17.0,2.960800000000006,-279.3515,-276.3907
17.166666666666664,2.8356999999999744,-279.3515,-276.5158
17.333333333333332,2.7251999999999725,-279.3515,-276.6263
17.5,2.6148999999999774,-279.3515,-276.7366
17.666666666666664,2.5061000000000035,-279.3515,-276.8454
17.833333333333332,2.4062999999999874,-279.3515,-276.9452
18.0,2.3039999999999736,-279.3515,-277.0475
18.166666666666664,2.2051999999999907,-279.3515,-277.1463
18.33333333333333,2.121600000000001,-279.3515,-277.2299
18.5,2.045099999999991,-279.3515,-277.3064
18.666666666666664,1.9798999999999864,-279.3515,-277.3716
18.83333333333333,1.9178999999999746,-279.3515,-277.4336
19.0,1.8519000000000005,-279.3515,-277.4996
19.166666666666664,1.7865999999999644,-279.3515,-277.5649
19.33333333333333,1.738900000000001,-279.3515,-277.6126
19.5,1.690499999999986,-279.3515,-277.661
19.666666666666664,1.6424000000000092,-279.3515,-277.7091
19.83333333333333,1.598199999999963,-279.3515,-277.7533
20.0,1.551499999999976,-279.3515,-277.8
20.166666666666664,1.511699999999962,-279.3515,-277.8398
20.33333333333333,1.4739999999999895,-279.3515,-277.8775
20.5,1.4395000000000095,-279.3515,-277.912
20.666666666666664,1.4017000000000053,-279.3515,-277.9498
20.83333333333333,1.3657999999999788,-279.3515,-277.9857
21.0,1.33359999999999,-279.3515,-278.0179
21.166666666666664,1.2975999999999885,-279.3515,-278.0539
21.33333333333333,1.2595000000000027,-279.3515,-278.092
21.5,1.2210999999999785,-279.3515,-278.1304
21.666666666666664,1.1923999999999637,-279.3515,-278.1591
21.83333333333333,1.1587000000000103,-279.3515,-278.1928
22.0,1.1254000000000133,-279.3515,-278.2261
22.166666666666664,1.0908999999999764,-279.3515,-278.2606
22.33333333333333,1.0553999999999633,-279.3515,-278.2961
22.5,1.0220999999999663,-279.3515,-278.3294
22.666666666666664,0.9873000000000047,-279.3515,-278.3642
22.83333333333333,0.9527999999999679,-279.3515,-278.3987
23.0,0.9225999999999885,-279.3515,-278.4289
23.166666666666664,0.8931999999999789,-279.3515,-278.4583
23.33333333333333,0.8605999999999767,-279.3515,-278.4909
23.5,0.8285999999999945,-279.3515,-278.5229
23.666666666666664,0.8000999999999863,-279.3515,-278.5514
23.83333333333333,0.7692000000000121,-279.3515,-278.5823
24.0,0.7396999999999707,-279.3515,-278.6118
24.166666666666664,0.714999999999975,-279.3515,-278.6365
24.33333333333333,0.6911000000000058,-279.3515,-278.6604
24.5,0.6662999999999784,-279.3515,-278.6852
24.666666666666664,0.6433000000000106,-279.3515,-278.7082
24.83333333333333,0.6195999999999913,-279.3515,-278.7319
25.0,0.5982999999999947,-279.3515,-278.7532
25.166666666666664,0.5775999999999613,-279.3515,-278.7739
25.33333333333333,0.5621999999999616,-279.3515,-278.7893
25.5,0.5469999999999686,-279.3515,-278.8045
25.666666666666664,0.5330000000000155,-279.3515,-278.8185
25.83333333333333,0.5195999999999685,-279.3515,-278.8319
26.0,0.5057999999999652,-279.3515,-278.8457
26.166666666666664,0.49160000000000537,-279.3515,-278.8599
26.33333333333333,0.4766999999999939,-279.3515,-278.8748
26.5,0.4619000000000142,-279.3515,-278.8896
26.666666666666664,0.4479000000000042,-279.3515,-278.9036
26.83333333333333,0.4350000000000023,-279.3515,-278.9165
27.0,0.4227999999999952,-279.3515,-278.9287
27.166666666666664,0.40979999999996153,-279.3515,-278.9417
27.33333333333333,0.398399999999981,-279.3515,-278.9531
27.5,0.38740000000001373,-279.3515,-278.9641
27.666666666666664,0.3739999999999668,-279.3515,-278.9775
27.83333333333333,0.36119999999999663,-279.3515,-278.9903
28.0,0.35019999999997253,-279.3515,-279.0013
28.166666666666664,0.33670000000000755,-279.3515,-279.0148
28.33333333333333,0.32349999999996726,-279.3515,-279.028
28.5,0.31110000000001037,-279.3515,-279.0404
28.666666666666664,0.29769999999996344,-279.3515,-279.0538
28.83333333333333,0.28469999999998663,-279.3515,-279.0668
29.0,0.27420000000000755,-279.3515,-279.0773
29.166666666666664,0.2636999999999716,-279.3515,-279.0878
29.33333333333333,0.252900000000011,-279.3515,-279.0986
29.5,0.24129999999996699,-279.3515,-279.1102
29.666666666666664,0.23029999999999973,-279.3515,-279.1212
29.83333333333333,0.219099999999969,-279.3515,-279.1324
30.0,0.20920000000000982,-279.3515,-279.1423
30.166666666666664,0.2004000000000019,-279.3515,-279.1511
30.33333333333333,0.1916999999999689,-279.3515,-279.1598
30.5,0.18309999999996762,-279.3515,-279.1684
30.666666666666664,0.17300000000000182,-279.3515,-279.1785
30.83333333333333,0.16460000000000719,-279.3515,-279.1869
31.0,0.15699999999998226,-279.3515,-279.1945
31.166666666666664,0.14969999999999573,-279.3515,-279.2018
31.33333333333333,0.1420999999999708,-279.3515,-279.2094
31.5,0.134399999999971,-279.3515,-279.2171
31.666666666666664,0.12719999999995935,-279.3515,-279.2243
31.83333333333333,0.12069999999999936,-279.3515,-279.2308
32.0,0.11430000000001428,-279.3515,-279.2372
32.166666666666664,0.10779999999999745,-279.3515,-279.2437
32.33333333333333,0.10239999999998872,-279.3515,-279.2491
