Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,108.82169999999999,-279.3515,-170.5298
0.1666666666666666,24.730799999999988,-279.3515,-254.6207
0.3333333333333333,13.96139999999997,-279.3515,-265.3901
0.5,13.712800000000016,-279.3515,-265.6387
0.6666666666666666,13.502999999999986,-279.3515,-265.8485
0.8333333333333333,13.896199999999965,-279.3515,-265.4553
1.0,14.212999999999965,-279.3515,-265.1385
1.1666666666666663,14.484699999999975,-279.3515,-264.8668
1.3333333333333333,15.051999999999964,-279.3515,-264.2995
1.5,15.480599999999981,-279.3515,-263.8709
1.6666666666666663,15.813600000000008,-279.3515,-263.5379
1.8333333333333333,16.21010000000001,-279.3515,-263.1414
2.0,16.757599999999968,-279.3515,-262.5939
2.1666666666666665,17.183299999999974,-279.3515,-262.1682
2.333333333333333,17.62299999999999,-279.3515,-261.7285
2.5,17.99599999999998,-279.3515,-261.3555
2.6666666666666665,18.357100000000003,-279.3515,-260.9944
2.833333333333333,18.674699999999973,-279.3515,-260.6768
3.0,18.87099999999998,-279.3515,-260.4805
3.1666666666666665,18.947099999999978,-279.3515,-260.4044
3.333333333333333,18.876300000000015,-279.3515,-260.4752
3.5,18.774999999999977,-279.3515,-260.5765
3.6666666666666665,18.682999999999993,-279.3515,-260.6685
3.833333333333333,18.59899999999999,-279.3515,-260.7525
4.0,18.245499999999993,-279.3515,-261.106
4.166666666666666,17.771599999999978,-279.3515,-261.5799
4.333333333333333,17.346599999999967,-279.3515,-262.0049
4.5,16.957600000000014,-279.3515,-262.3939
4.666666666666666,16.5908,-279.3515,-262.7607
4.833333333333333,16.243899999999996,-279.3515,-263.1076
5.0,15.886500000000012,-279.3515,-263.465
5.166666666666666,15.511599999999987,-279.3515,-263.8399
5.333333333333333,15.185200000000009,-279.3515,-264.1663
5.5,14.889299999999992,-279.3515,-264.4622
5.666666666666666,14.60730000000001,-279.3515,-264.7442
5.833333333333333,14.300900000000013,-279.3515,-265.0506
6.0,13.952200000000005,-279.3515,-265.3993
6.166666666666666,13.623999999999967,-279.3515,-265.7275
6.333333333333333,13.62379999999996,-279.3515,-265.7277
6.5,13.754799999999989,-279.3515,-265.5967
6.666666666666666,13.923799999999972,-279.3515,-265.4277
6.833333333333333,14.04480000000001,-279.3515,-265.3067
7.0,13.892299999999977,-279.3515,-265.4592
7.166666666666666,13.739599999999996,-279.3515,-265.6119
7.333333333333333,13.38209999999998,-279.3515,-265.9694
7.5,12.794600000000003,-279.3515,-266.5569
7.666666666666666,12.238099999999974,-279.3515,-267.1134
7.833333333333333,11.748999999999967,-279.3515,-267.6025
8.0,11.318100000000015,-279.3515,-268.0334
8.166666666666666,10.894200000000012,-279.3515,-268.4573
8.333333333333332,10.54159999999996,-279.3515,-268.8099
8.5,10.266399999999976,-279.3515,-269.0851
8.666666666666666,10.006899999999973,-279.3515,-269.3446
8.833333333333332,9.76619999999997,-279.3515,-269.5853
9.0,9.541499999999985,-279.3515,-269.81
9.166666666666666,9.320699999999988,-279.3515,-270.0308
9.333333333333332,9.115599999999972,-279.3515,-270.2359
9.5,8.932799999999986,-279.3515,-270.4187
9.666666666666666,8.754999999999995,-279.3515,-270.5965
9.833333333333332,8.527199999999993,-279.3515,-270.8243
10.0,8.242500000000007,-279.3515,-271.109
10.166666666666666,7.965899999999976,-279.3515,-271.3856
10.333333333333332,7.7006999999999834,-279.3515,-271.6508
10.5,7.4547999999999774,-279.3515,-271.8967
10.666666666666666,7.218500000000006,-279.3515,-272.133
10.833333333333332,7.067999999999984,-279.3515,-272.2835
11.0,7.191699999999969,-279.3515,-272.1598
11.166666666666666,7.308999999999969,-279.3515,-272.0425
11.333333333333332,7.1614999999999895,-279.3515,-272.19
11.5,7.007000000000005,-279.3515,-272.3445
11.666666666666666,6.86179999999996,-279.3515,-272.4897
11.833333333333332,6.719799999999964,-279.3515,-272.6317
12.0,6.599099999999964,-279.3515,-272.7524
12.166666666666666,6.4751999999999725,-279.3515,-272.8763
12.333333333333332,6.324199999999962,-279.3515,-273.0273
12.5,6.190200000000004,-279.3515,-273.1613
12.666666666666666,6.066499999999962,-279.3515,-273.285
12.833333333333332,5.915300000000002,-279.3515,-273.4362
13.0,5.7697,-279.3515,-273.5818
13.166666666666666,5.67859999999996,-279.3515,-273.6729
13.333333333333332,5.6211999999999875,-279.3515,-273.7303
13.5,5.56329999999997,-279.3515,-273.7882
13.666666666666666,5.421799999999962,-279.3515,-273.9297
13.833333333333332,5.251199999999983,-279.3515,-274.1003
14.0,5.0756999999999834,-279.3515,-274.2758
14.166666666666666,4.8478000000000065,-279.3515,-274.5037
14.333333333333332,4.501699999999971,-279.3515,-274.8498
14.5,4.169999999999959,-279.3515,-275.1815
14.666666666666666,3.8952999999999633,-279.3515,-275.4562
14.833333333333332,3.84069999999997,-279.3515,-275.5108
15.0,3.7924999999999613,-279.3515,-275.559
15.166666666666666,3.76279999999997,-279.3515,-275.5887
15.333333333333332,3.7554000000000087,-279.3515,-275.5961
15.5,3.704499999999996,-279.3515,-275.647
15.666666666666666,3.5919000000000096,-279.3515,-275.7596
15.833333333333332,3.4891000000000076,-279.3515,-275.8624
16.0,3.3747999999999934,-279.3515,-275.9767
16.166666666666664,3.259299999999996,-279.3515,-276.0922
16.333333333333332,3.1742999999999597,-279.3515,-276.1772
16.5,3.0819999999999936,-279.3515,-276.2695
16.666666666666664,2.9465999999999894,-279.3515,-276.4049
16.833333333333332,2.845100000000002,-279.3515,-276.5064
17.0,2.7416999999999803,-279.3515,-276.6098
17.166666666666664,2.625699999999995,-279.3515,-276.7258
17.333333333333332,2.523300000000006,-279.3515,-276.8282
17.5,2.421099999999967,-279.3515,-276.9304
17.666666666666664,2.3198999999999614,-279.3515,-277.0316
17.833333333333332,2.227300000000014,-279.3515,-277.1242
18.0,2.1322999999999865,-279.3515,-277.2192
18.166666666666664,2.04079999999999,-279.3515,-277.3107
18.33333333333333,1.9630999999999972,-279.3515,-277.3884
18.5,1.8917999999999893,-279.3515,-277.4597
18.666666666666664,1.8310999999999922,-279.3515,-277.5204
18.83333333333333,1.7729999999999677,-279.3515,-277.5785
19.0,1.7112999999999943,-279.3515,-277.6402
19.166666666666664,1.650100000000009,-279.3515,-277.7014
19.33333333333333,1.6055000000000064,-279.3515,-277.746
19.5,1.5600999999999772,-279.3515,-277.7914
19.666666666666664,1.5149999999999864,-279.3515,-277.8365
19.83333333333333,1.4733999999999696,-279.3515,-277.8781
20.0,1.4298000000000002,-279.3515,-277.9217
20.166666666666664,1.3934999999999604,-279.3515,-277.958
20.33333333333333,1.3589999999999804,-279.3515,-277.9925
20.5,1.3274999999999864,-279.3515,-278.024
20.666666666666664,1.2930999999999813,-279.3515,-278.0584
20.83333333333333,1.259999999999991,-279.3515,-278.0915
21.0,1.2303999999999746,-279.3515,-278.1211
21.166666666666664,1.1975999999999658,-279.3515,-278.1539
21.33333333333333,1.1626999999999725,-279.3515,-278.1888
21.5,1.1275999999999726,-279.3515,-278.2239
