Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,106.17749999999998,-279.3515,-173.174
0.1666666666666666,23.01049999999998,-279.3515,-256.341
0.3333333333333333,12.904299999999978,-279.3515,-266.4472
0.5,12.672500000000014,-279.3515,-266.679
0.6666666666666666,12.476799999999969,-279.3515,-266.8747
0.8333333333333333,12.843500000000006,-279.3515,-266.508
1.0,13.139099999999985,-279.3515,-266.2124
1.1666666666666663,13.39269999999999,-279.3515,-265.9588
1.3333333333333333,13.922399999999982,-279.3515,-265.4291
1.5,14.322900000000004,-279.3515,-265.0286
1.6666666666666663,14.634199999999964,-279.3515,-264.7173
1.8333333333333333,15.004999999999995,-279.3515,-264.3465
2.0,15.51740000000001,-279.3515,-263.8341
2.1666666666666665,15.915999999999997,-279.3515,-263.4355
2.333333333333333,16.327799999999968,-279.3515,-263.0237
2.5,16.67750000000001,-279.3515,-262.674
2.6666666666666665,17.015999999999963,-279.3515,-262.3355
2.833333333333333,17.31389999999999,-279.3515,-262.0376
3.0,17.49799999999999,-279.3515,-261.8535
3.1666666666666665,17.569500000000005,-279.3515,-261.782
3.333333333333333,17.50290000000001,-279.3515,-261.8486
3.5,17.407899999999984,-279.3515,-261.9436
3.6666666666666665,17.32159999999999,-279.3515,-262.0299
3.833333333333333,17.24279999999999,-279.3515,-262.1087
4.0,16.921799999999962,-279.3515,-262.4297
4.166666666666666,16.489499999999964,-279.3515,-262.862
4.333333333333333,16.101099999999974,-279.3515,-263.2504
4.5,15.745200000000011,-279.3515,-263.6063
4.666666666666666,15.4101,-279.3515,-263.9414
4.833333333333333,15.093799999999987,-279.3515,-264.2577
5.0,14.76740000000001,-279.3515,-264.5841
5.166666666666666,14.424599999999998,-279.3515,-264.9269
5.333333333333333,14.124899999999968,-279.3515,-265.2266
5.5,13.852100000000007,-279.3515,-265.4994
5.666666666666666,13.592600000000004,-279.3515,-265.7589
5.833333333333333,13.315400000000011,-279.3515,-266.0361
6.0,12.998400000000004,-279.3515,-266.3531
6.166666666666666,12.698499999999967,-279.3515,-266.653
6.333333333333333,12.706700000000012,-279.3515,-266.6448
6.5,12.841399999999965,-279.3515,-266.5101
6.666666666666666,13.004999999999995,-279.3515,-266.3465
6.833333333333333,13.122700000000009,-279.3515,-266.2288
7.0,12.982899999999972,-279.3515,-266.3686
7.166666666666666,12.843799999999987,-279.3515,-266.5077
7.333333333333333,12.51279999999997,-279.3515,-266.8387
7.5,11.9683,-279.3515,-267.3832
7.666666666666666,11.451599999999985,-279.3515,-267.8999
