Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-596.5595000000001,876.1829,279.6234
0.1666666666666666,-144.64970000000005,876.1829,731.5332
0.3333333333333333,-54.16980000000001,876.1829,822.0131
0.5,-45.230500000000006,876.1829,830.9524
0.6666666666666666,-57.181299999999965,876.1829,819.0016
0.8333333333333333,-51.178600000000074,876.1829,825.0043
1.0,-58.14600000000007,876.1829,818.0369
1.1666666666666663,-60.494500000000016,876.1829,815.6884
1.3333333333333333,-61.774599999999964,876.1829,814.4083
1.5,-66.16039999999998,876.1829,810.0225
1.6666666666666663,-69.4117,876.1829,806.7712
1.8333333333333333,-70.2011,876.1829,805.9818
2.0,-70.85170000000005,876.1829,805.3312
2.1666666666666665,-70.96450000000004,876.1829,805.2184
2.333333333333333,-70.80579999999998,876.1829,805.3771
2.5,-69.19299999999998,876.1829,806.9899
2.6666666666666665,-66.61570000000006,876.1829,809.5672
2.833333333333333,-64.02539999999999,876.1829,812.1575
3.0,-61.55090000000007,876.1829,814.632
3.1666666666666665,-59.47500000000002,876.1829,816.7079
3.333333333333333,-57.68410000000006,876.1829,818.4988
3.5,-56.07190000000003,876.1829,820.111
3.6666666666666665,-53.90809999999999,876.1829,822.2748
3.833333333333333,-51.61189999999999,876.1829,824.571
4.0,-49.61390000000006,876.1829,826.569
4.166666666666666,-47.79410000000007,876.1829,828.3888
4.333333333333333,-45.99350000000004,876.1829,830.1894
4.5,-43.751300000000015,876.1829,832.4316
4.666666666666666,-41.68700000000001,876.1829,834.4959
4.833333333333333,-39.11760000000004,876.1829,837.0653
5.0,-36.1386,876.1829,840.0443
5.166666666666666,-33.37850000000003,876.1829,842.8044
5.333333333333333,-32.80740000000003,876.1829,843.3755
5.5,-32.64300000000003,876.1829,843.5399
5.666666666666666,-32.391500000000065,876.1829,843.7914
5.833333333333333,-31.687900000000013,876.1829,844.495
6.0,-30.709799999999973,876.1829,845.4731
6.166666666666666,-29.68889999999999,876.1829,846.494
6.333333333333333,-28.639400000000023,876.1829,847.5435
6.5,-27.537300000000073,876.1829,848.6456
6.666666666666666,-26.560100000000034,876.1829,849.6228
6.833333333333333,-25.67719999999997,876.1829,850.5057
7.0,-25.48829999999998,876.1829,850.6946
7.166666666666666,-25.241899999999987,876.1829,850.941
7.333333333333333,-24.941800000000057,876.1829,851.2411
7.5,-24.414099999999962,876.1829,851.7688
7.666666666666666,-23.925700000000006,876.1829,852.2572
7.833333333333333,-23.41179999999997,876.1829,852.7711
8.0,-22.781299999999987,876.1829,853.4016
8.166666666666666,-22.295799999999986,876.1829,853.8871
8.333333333333332,-21.84940000000006,876.1829,854.3335
8.5,-21.334600000000023,876.1829,854.8483
8.666666666666666,-20.788599999999974,876.1829,855.3943
8.833333333333332,-20.16089999999997,876.1829,856.022
