Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
6.333333333333333,-29.293900000000008,876.1829,846.889
6.5,-28.161500000000046,876.1829,848.0214
6.666666666666666,-27.15809999999999,876.1829,849.0248
6.833333333333333,-26.251700000000028,876.1829,849.9312
7.0,-26.056100000000015,876.1829,850.1268
7.166666666666666,-25.80090000000007,876.1829,850.382
7.333333333333333,-25.49090000000001,876.1829,850.692
7.5,-24.94990000000007,876.1829,851.233
7.666666666666666,-24.44939999999997,876.1829,851.7335
7.833333333333333,-23.922199999999975,876.1829,852.2607
8.0,-23.27380000000005,876.1829,852.9091
8.166666666666666,-22.775800000000004,876.1829,853.4071
8.333333333333332,-22.3193,876.1829,853.8636
8.5,-21.792800000000057,876.1829,854.3901
8.666666666666666,-21.233400000000074,876.1829,854.9495
8.833333333333332,-20.58960000000002,876.1829,855.5933
9.0,-19.960900000000038,876.1829,856.222
9.166666666666666,-19.416500000000042,876.1829,856.7664
9.333333333333332,-18.970300000000066,876.1829,857.2126
9.5,-18.65039999999999,876.1829,857.5325
9.666666666666666,-18.233100000000036,876.1829,857.9498
9.833333333333332,-17.564899999999966,876.1829,858.618
10.0,-16.95270000000005,876.1829,859.2302
10.166666666666666,-16.412900000000036,876.1829,859.77
10.333333333333332,-15.97829999999999,876.1829,860.2046
10.5,-16.023199999999974,876.1829,860.1597
10.666666666666666,-15.975599999999986,876.1829,860.2073
10.833333333333332,-15.427500000000009,876.1829,860.7554
11.0,-14.910300000000007,876.1829,861.2726
11.166666666666666,-14.374199999999973,876.1829,861.8087
11.333333333333332,-13.810600000000022,876.1829,862.3723
11.5,-13.252500000000055,876.1829,862.9304
11.666666666666666,-12.65319999999997,876.1829,863.5297
11.833333333333332,-12.231800000000021,876.1829,863.9511
12.0,-11.836999999999989,876.1829,864.3459
12.166666666666666,-11.430799999999977,876.1829,864.7521
12.333333333333332,-11.291100000000029,876.1829,864.8918
12.5,-11.147699999999986,876.1829,865.0352
12.666666666666666,-10.975999999999999,876.1829,865.2069
12.833333333333332,-10.733100000000036,876.1829,865.4498
13.0,-10.532600000000002,876.1829,865.6503
13.166666666666666,-10.38110000000006,876.1829,865.8018
13.333333333333332,-10.132900000000063,876.1829,866.05
13.5,-9.865400000000022,876.1829,866.3175
13.666666666666666,-9.571000000000026,876.1829,866.6119
13.833333333333332,-9.293999999999983,876.1829,866.8889
14.0,-9.041400000000067,876.1829,867.1415
14.166666666666666,-8.806800000000067,876.1829,867.3761
14.333333333333332,-8.606800000000021,876.1829,867.5761
14.5,-8.401399999999967,876.1829,867.7815
14.666666666666666,-8.17719999999997,876.1829,868.0057
14.833333333333332,-7.911200000000008,876.1829,868.2717
15.0,-7.688200000000052,876.1829,868.4947
15.166666666666666,-7.543700000000058,876.1829,868.6392
15.333333333333332,-7.305700000000002,876.1829,868.8772
15.5,-7.082899999999995,876.1829,869.1
15.666666666666666,-6.869800000000055,876.1829,869.3131
15.833333333333332,-6.680399999999963,876.1829,869.5025
16.0,-6.507600000000025,876.1829,869.6753
16.166666666666664,-6.332300000000032,876.1829,869.8506
16.333333333333332,-6.134300000000053,876.1829,870.0486
16.5,-5.956800000000044,876.1829,870.2261
16.666666666666664,-5.796600000000012,876.1829,870.3863
16.833333333333332,-5.653999999999996,876.1829,870.5289
17.0,-5.511200000000031,876.1829,870.6717
17.166666666666664,-5.353600000000029,876.1829,870.8293
17.333333333333332,-5.200900000000047,876.1829,870.982
17.5,-5.064899999999966,876.1829,871.118
17.666666666666664,-4.934700000000021,876.1829,871.2482
17.833333333333332,-4.8168000000000575,876.1829,871.3661
18.0,-4.70659999999998,876.1829,871.4763
18.166666666666664,-4.592300000000023,876.1829,871.5906
18.33333333333333,-4.45130000000006,876.1829,871.7316
18.5,-4.3373000000000275,876.1829,871.8456
18.666666666666664,-4.240700000000061,876.1829,871.9422
18.83333333333333,-4.104400000000055,876.1829,872.0785
19.0,-3.9850000000000136,876.1829,872.1979
19.166666666666664,-3.8735000000000355,876.1829,872.3094
19.33333333333333,-3.7666000000000395,876.1829,872.4163
19.5,-3.656500000000051,876.1829,872.5264
19.666666666666664,-3.5365000000000464,876.1829,872.6464
19.83333333333333,-3.4207999999999856,876.1829,872.7621
20.0,-3.3297999999999774,876.1829,872.8531
20.166666666666664,-3.2391999999999825,876.1829,872.9437
20.33333333333333,-3.1444000000000187,876.1829,873.0385
20.5,-3.051900000000046,876.1829,873.131
20.666666666666664,-2.9646000000000186,876.1829,873.2183
20.83333333333333,-2.8798000000000457,876.1829,873.3031
21.0,-2.7894999999999754,876.1829,873.3934
21.166666666666664,-2.702099999999973,876.1829,873.4808
21.33333333333333,-2.638500000000022,876.1829,873.5444
21.5,-2.5638999999999896,876.1829,873.619
21.666666666666664,-2.4867000000000417,876.1829,873.6962
21.83333333333333,-2.428099999999972,876.1829,873.7548
22.0,-2.358500000000049,876.1829,873.8244
22.166666666666664,-2.286799999999971,876.1829,873.8961
22.33333333333333,-2.2106999999999744,876.1829,873.9722
22.5,-2.1381999999999834,876.1829,874.0447
22.666666666666664,-2.0696000000000367,876.1829,874.1133
22.83333333333333,-2.0043000000000575,876.1829,874.1786
23.0,-1.9366999999999734,876.1829,874.2462
23.166666666666664,-1.8712000000000444,876.1829,874.3117
23.33333333333333,-1.814200000000028,876.1829,874.3687
23.5,-1.7549999999999955,876.1829,874.4279
23.666666666666664,-1.6982000000000426,876.1829,874.4847
23.83333333333333,-1.648300000000063,876.1829,874.5346
24.0,-1.5906999999999698,876.1829,874.5922
24.166666666666664,-1.5353999999999814,876.1829,874.6475
24.33333333333333,-1.4904000000000224,876.1829,874.6925
24.5,-1.4384000000000015,876.1829,874.7445
24.666666666666664,-1.3893000000000484,876.1829,874.7936
24.83333333333333,-1.3496000000000095,876.1829,874.8333
25.0,-1.3048000000000002,876.1829,874.8781
25.166666666666664,-1.269800000000032,876.1829,874.9131
25.33333333333333,-1.2398000000000593,876.1829,874.9431
25.5,-1.2087000000000216,876.1829,874.9742
25.666666666666664,-1.1726999999999634,876.1829,875.0102
25.83333333333333,-1.1367999999999938,876.1829,875.0461
26.0,-1.1032000000000153,876.1829,875.0797
26.166666666666664,-1.0656000000000176,876.1829,875.1173
26.33333333333333,-1.028099999999995,876.1829,875.1548
26.5,-0.9916000000000622,876.1829,875.1913
26.666666666666664,-0.9583999999999833,876.1829,875.2245
26.83333333333333,-0.9255000000000564,876.1829,875.2574
27.0,-0.8944000000000187,876.1829,875.2885
27.166666666666664,-0.8622000000000298,876.1829,875.3207
27.33333333333333,-0.8301999999999907,876.1829,875.3527
27.5,-0.8001000000000431,876.1829,875.3828
27.666666666666664,-0.7726000000000113,876.1829,875.4103
27.83333333333333,-0.7449000000000296,876.1829,875.438
28.0,-0.7186000000000377,876.1829,875.4643
28.166666666666664,-0.6919000000000324,876.1829,875.491
28.33333333333333,-0.6662999999999784,876.1829,875.5166
28.5,-0.6415000000000646,876.1829,875.5414
28.666666666666664,-0.6186999999999898,876.1829,875.5642
28.83333333333333,-0.5977000000000317,876.1829,875.5852
29.0,-0.574100000000044,876.1829,875.6088
29.166666666666664,-0.5506000000000313,876.1829,875.6323
29.33333333333333,-0.5302000000000362,876.1829,875.6527
29.5,-0.5081000000000131,876.1829,875.6748
29.666666666666664,-0.48689999999999145,876.1829,875.696
29.83333333333333,-0.47030000000006567,876.1829,875.7126
30.0,-0.44860000000005584,876.1829,875.7343
30.166666666666664,-0.4274000000000342,876.1829,875.7555
30.33333333333333,-0.40949999999998,876.1829,875.7734
30.5,-0.39160000000003947,876.1829,875.7913
30.666666666666664,-0.37580000000002656,876.1829,875.8071
30.83333333333333,-0.3645000000000209,876.1829,875.8184
31.0,-0.35149999999998727,876.1829,875.8314
31.166666666666664,-0.3382000000000289,876.1829,875.8447
31.33333333333333,-0.3268000000000484,876.1829,875.8561
31.5,-0.31380000000001473,876.1829,875.8691
31.666666666666664,-0.3006000000000313,876.1829,875.8823
31.83333333333333,-0.2901000000000522,876.1829,875.8928
32.0,-0.2785000000000082,876.1829,875.9044
32.166666666666664,-0.26689999999996417,876.1829,875.916
32.33333333333333,-0.25750000000005,876.1829,875.9254
32.5,-0.24689999999998236,876.1829,875.936
32.666666666666664,-0.23680000000001655,876.1829,875.9461
32.83333333333333,-0.22919999999999163,876.1829,875.9537
33.0,-0.21929999999997563,876.1829,875.9636
33.166666666666664,-0.20990000000006148,876.1829,875.973
33.33333333333333,-0.20209999999997308,876.1829,875.9808
33.5,-0.19220000000007076,876.1829,875.9907
33.666666666666664,-0.18290000000001783,876.1829,876.0
33.83333333333333,-0.17439999999999145,876.1829,876.0085
34.0,-0.1652000000000271,876.1829,876.0177
34.166666666666664,-0.1569000000000642,876.1829,876.026
34.33333333333333,-0.148900000000026,876.1829,876.034
34.5,-0.1409999999999627,876.1829,876.0419
34.666666666666664,-0.133199999999988,876.1829,876.0497
34.83333333333333,-0.12599999999997635,876.1829,876.0569
35.0,-0.11860000000001492,876.1829,876.0643
35.166666666666664,-0.11149999999997817,876.1829,876.0714
35.33333333333333,-0.10530000000005657,876.1829,876.0776
35.5,-0.09910000000002128,876.1829,876.0838
35.666666666666664,-0.09239999999999782,876.1829,876.0905
35.83333333333333,-0.08650000000000091,876.1829,876.0964
36.0,-0.08080000000006748,876.1829,876.1021
36.16666666666666,-0.07490000000007058,876.1829,876.108
36.33333333333333,-0.06979999999998654,876.1829,876.1131
36.5,-0.06489999999996598,876.1829,876.118
