Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,129.6582,-279.3515,-149.6933
0.1666666666666666,72.9555,-279.3515,-206.396
0.3333333333333333,36.026399999999995,-279.3515,-243.3251
0.5,31.177699999999987,-279.3515,-248.1738
0.6666666666666666,37.47179999999997,-279.3515,-241.8797
0.8333333333333333,34.30329999999998,-279.3515,-245.0482
1.0,37.85239999999999,-279.3515,-241.4991
1.1666666666666663,38.9725,-279.3515,-240.379
1.3333333333333333,39.54819999999998,-279.3515,-239.8033
1.5,41.615699999999975,-279.3515,-237.7358
1.6666666666666663,43.09209999999999,-279.3515,-236.2594
1.8333333333333333,43.39789999999999,-279.3515,-235.9536
2.0,43.63669999999999,-279.3515,-235.7148
2.1666666666666665,43.625399999999985,-279.3515,-235.7261
2.333333333333333,43.48859999999999,-279.3515,-235.8629
2.5,42.997799999999984,-279.3515,-236.3537
2.6666666666666665,41.978999999999985,-279.3515,-237.3725
2.833333333333333,40.88959999999997,-279.3515,-238.4619
3.0,39.852299999999985,-279.3515,-239.4992
3.1666666666666665,38.94969999999998,-279.3515,-240.4018
3.333333333333333,38.143899999999974,-279.3515,-241.2076
3.5,37.40949999999998,-279.3515,-241.942
3.6666666666666665,36.3801,-279.3515,-242.9714
3.833333333333333,35.26049999999998,-279.3515,-244.091
4.0,34.2551,-279.3515,-245.0964
4.166666666666666,33.323699999999974,-279.3515,-246.0278
4.333333333333333,32.387,-279.3515,-246.9645
4.5,31.182799999999986,-279.3515,-248.1687
4.666666666666666,30.052299999999974,-279.3515,-249.2992
4.833333333333333,28.5985,-279.3515,-250.753
5.0,26.858199999999982,-279.3515,-252.4933
5.166666666666666,25.2003,-279.3515,-254.1512
5.333333333333333,24.891199999999998,-279.3515,-254.4603
5.5,24.831499999999977,-279.3515,-254.52
5.666666666666666,24.736799999999988,-279.3515,-254.6147
5.833333333333333,24.36269999999999,-279.3515,-254.9888
6.0,23.77589999999998,-279.3515,-255.5756
6.166666666666666,23.167599999999993,-279.3515,-256.1839
6.333333333333333,22.544299999999964,-279.3515,-256.8072
6.5,21.90319999999997,-279.3515,-257.4483
6.666666666666666,21.317700000000002,-279.3515,-258.0338
6.833333333333333,20.77729999999997,-279.3515,-258.5742
7.0,20.689999999999998,-279.3515,-258.6615
7.166666666666666,20.578599999999994,-279.3515,-258.7729
7.333333333333333,20.426499999999976,-279.3515,-258.925
7.5,20.08729999999997,-279.3515,-259.2642
7.666666666666666,19.76830000000001,-279.3515,-259.5832
7.833333333333333,19.43969999999996,-279.3515,-259.9118
8.0,19.0591,-279.3515,-260.2924
8.166666666666666,18.744399999999985,-279.3515,-260.6071
8.333333333333332,18.429399999999987,-279.3515,-260.9221
8.5,18.06479999999999,-279.3515,-261.2867
8.666666666666666,17.689399999999978,-279.3515,-261.6621
8.833333333333332,17.271500000000003,-279.3515,-262.08
9.0,16.85749999999996,-279.3515,-262.494
9.166666666666666,16.4966,-279.3515,-262.8549
9.333333333333332,16.199900000000014,-279.3515,-263.1516
9.5,15.961299999999994,-279.3515,-263.3902
9.666666666666666,15.65379999999999,-279.3515,-263.6977
9.833333333333332,15.192099999999982,-279.3515,-264.1594
10.0,14.757900000000006,-279.3515,-264.5936
10.166666666666666,14.358799999999974,-279.3515,-264.9927
10.333333333333332,14.036400000000015,-279.3515,-265.3151
10.5,14.096000000000004,-279.3515,-265.2555
10.666666666666666,14.105899999999963,-279.3515,-265.2456
10.833333333333332,13.698499999999967,-279.3515,-265.653
11.0,13.30759999999998,-279.3515,-266.0439
11.166666666666666,12.909999999999968,-279.3515,-266.4415
11.333333333333332,12.4649,-279.3515,-266.8866
11.5,12.022199999999998,-279.3515,-267.3293
11.666666666666666,11.56189999999998,-279.3515,-267.7896
11.833333333333332,11.205899999999986,-279.3515,-268.1456
12.0,10.867099999999994,-279.3515,-268.4844
12.166666666666666,10.528599999999983,-279.3515,-268.8229
12.333333333333332,10.423200000000008,-279.3515,-268.9283
12.5,10.317000000000007,-279.3515,-269.0345
12.666666666666666,10.183699999999988,-279.3515,-269.1678
12.833333333333332,9.999899999999968,-279.3515,-269.3516
13.0,9.838199999999972,-279.3515,-269.5133
13.166666666666666,9.691300000000012,-279.3515,-269.6602
13.333333333333332,9.475099999999998,-279.3515,-269.8764
13.5,9.250900000000001,-279.3515,-270.1006
13.666666666666666,9.012699999999995,-279.3515,-270.3388
13.833333333333332,8.782800000000009,-279.3515,-270.5687
14.0,8.56559999999996,-279.3515,-270.7859
14.166666666666666,8.360099999999989,-279.3515,-270.9914
14.333333333333332,8.173999999999978,-279.3515,-271.1775
14.5,7.986099999999965,-279.3515,-271.3654
14.666666666666666,7.788599999999974,-279.3515,-271.5629
14.833333333333332,7.564799999999991,-279.3515,-271.7867
15.0,7.363999999999976,-279.3515,-271.9875
15.166666666666666,7.209499999999991,-279.3515,-272.142
15.333333333333332,7.004300000000001,-279.3515,-272.3472
15.5,6.81389999999999,-279.3515,-272.5376
15.666666666666666,6.6311999999999784,-279.3515,-272.7203
15.833333333333332,6.4572,-279.3515,-272.8943
16.0,6.298699999999997,-279.3515,-273.0528
16.166666666666664,6.142099999999971,-279.3515,-273.2094
16.333333333333332,5.9710999999999785,-279.3515,-273.3804
16.5,5.8163000000000125,-279.3515,-273.5352
16.666666666666664,5.671999999999969,-279.3515,-273.6795
16.833333333333332,5.536699999999996,-279.3515,-273.8148
17.0,5.405399999999986,-279.3515,-273.9461
17.166666666666664,5.264999999999986,-279.3515,-274.0865
17.333333333333332,5.125200000000007,-279.3515,-274.2263
17.5,5.000099999999975,-279.3515,-274.3514
17.666666666666664,4.88009999999997,-279.3515,-274.4714
17.833333333333332,4.769200000000012,-279.3515,-274.5823
18.0,4.666899999999998,-279.3515,-274.6846
18.166666666666664,4.562000000000012,-279.3515,-274.7895
18.33333333333333,4.433600000000013,-279.3515,-274.9179
18.5,4.3256000000000085,-279.3515,-275.0259
18.666666666666664,4.2298999999999864,-279.3515,-275.1216
18.83333333333333,4.103799999999978,-279.3515,-275.2477
19.0,3.991800000000012,-279.3515,-275.3597
19.166666666666664,3.885400000000004,-279.3515,-275.4661
19.33333333333333,3.779899999999998,-279.3515,-275.5716
19.5,3.6748000000000047,-279.3515,-275.6767
19.666666666666664,3.5629000000000133,-279.3515,-275.7886
19.83333333333333,3.453300000000013,-279.3515,-275.8982
20.0,3.3648000000000025,-279.3515,-275.9867
20.166666666666664,3.275100000000009,-279.3515,-276.0764
20.33333333333333,3.1847999999999956,-279.3515,-276.1667
20.5,3.0944000000000074,-279.3515,-276.2571
20.666666666666664,3.0077999999999747,-279.3515,-276.3437
20.83333333333333,2.9259999999999877,-279.3515,-276.4255
21.0,2.8386999999999603,-279.3515,-276.5128
21.166666666666664,2.7538000000000125,-279.3515,-276.5977
21.33333333333333,2.6900999999999726,-279.3515,-276.6614
21.5,2.617500000000007,-279.3515,-276.734
21.666666666666664,2.543299999999988,-279.3515,-276.8082
21.83333333333333,2.4850000000000136,-279.3515,-276.8665
22.0,2.417100000000005,-279.3515,-276.9344
22.166666666666664,2.3478000000000065,-279.3515,-277.0037
22.33333333333333,2.2746999999999957,-279.3515,-277.0768
22.5,2.2025999999999613,-279.3515,-277.1489
22.666666666666664,2.1336000000000013,-279.3515,-277.2179
22.83333333333333,2.069500000000005,-279.3515,-277.282
23.0,2.002299999999991,-279.3515,-277.3492
23.166666666666664,1.9370000000000118,-279.3515,-277.4145
23.33333333333333,1.8804999999999836,-279.3515,-277.471
23.5,1.8211999999999762,-279.3515,-277.5303
23.666666666666664,1.7638000000000034,-279.3515,-277.5877
23.83333333333333,1.7135000000000105,-279.3515,-277.638
24.0,1.6563999999999623,-279.3515,-277.6951
24.166666666666664,1.6015999999999622,-279.3515,-277.7499
24.33333333333333,1.5562999999999647,-279.3515,-277.7952
24.5,1.5045999999999822,-279.3515,-277.8469
24.666666666666664,1.456199999999967,-279.3515,-277.8953
24.83333333333333,1.4162000000000035,-279.3515,-277.9353
25.0,1.3712999999999624,-279.3515,-277.9802
25.166666666666664,1.3367999999999824,-279.3515,-278.0147
25.33333333333333,1.3070999999999913,-279.3515,-278.0444
25.5,1.2754999999999654,-279.3515,-278.076
25.666666666666664,1.2391000000000076,-279.3515,-278.1124
25.83333333333333,1.203899999999976,-279.3515,-278.1476
26.0,1.169499999999971,-279.3515,-278.182
26.166666666666664,1.1306999999999903,-279.3515,-278.2208
26.33333333333333,1.092999999999961,-279.3515,-278.2585
26.5,1.0553999999999633,-279.3515,-278.2961
26.666666666666664,1.0213999999999714,-279.3515,-278.3301
26.83333333333333,0.9885999999999626,-279.3515,-278.3629
