Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,129.3208,-279.3515,-150.0307
0.1666666666666666,69.64229999999998,-279.3515,-209.7092
0.3333333333333333,33.73169999999999,-279.3515,-245.6198
0.5,29.115399999999994,-279.3515,-250.2361
0.6666666666666666,35.11329999999998,-279.3515,-244.2382
0.8333333333333333,32.0899,-279.3515,-247.2616
1.0,35.47829999999999,-279.3515,-243.8732
1.1666666666666663,36.550599999999974,-279.3515,-242.8009
1.3333333333333333,37.102599999999995,-279.3515,-242.2489
1.5,39.08589999999998,-279.3515,-240.2656
1.6666666666666663,40.504999999999995,-279.3515,-238.8465
1.8333333333333333,40.799799999999976,-279.3515,-238.5517
2.0,41.03029999999998,-279.3515,-238.3212
2.1666666666666665,41.020399999999995,-279.3515,-238.3311
2.333333333333333,40.889699999999976,-279.3515,-238.4618
2.5,40.48399999999998,-279.3515,-238.8675
2.6666666666666665,39.55459999999999,-279.3515,-239.7969
2.833333333333333,38.54669999999999,-279.3515,-240.8048
3.0,37.5942,-279.3515,-241.7573
3.1666666666666665,36.7602,-279.3515,-242.5913
3.333333333333333,36.0111,-279.3515,-243.3404
3.5,35.3287,-279.3515,-244.0228
3.6666666666666665,34.36419999999998,-279.3515,-244.9873
3.833333333333333,33.31359999999998,-279.3515,-246.0379
4.0,32.3664,-279.3515,-246.9851
4.166666666666666,31.488799999999998,-279.3515,-247.8627
4.333333333333333,30.6062,-279.3515,-248.7453
4.5,29.4675,-279.3515,-249.884
4.666666666666666,28.398599999999988,-279.3515,-250.9529
4.833333333333333,27.020099999999985,-279.3515,-252.3314
5.0,25.36789999999999,-279.3515,-253.9836
5.166666666666666,23.7945,-279.3515,-255.557
5.333333333333333,23.51139999999998,-279.3515,-255.8401
5.5,23.464999999999975,-279.3515,-255.8865
5.666666666666666,23.390499999999975,-279.3515,-255.961
5.833333333333333,23.051199999999994,-279.3515,-256.3003
6.0,22.500099999999975,-279.3515,-256.8514
6.166666666666666,21.93180000000001,-279.3515,-257.4197
6.333333333333333,21.352100000000007,-279.3515,-257.9994
6.5,20.762,-279.3515,-258.5895
6.666666666666666,20.219899999999996,-279.3515,-259.1316
6.833333333333333,19.717899999999986,-279.3515,-259.6336
7.0,19.6447,-279.3515,-259.7068
7.166666666666666,19.552300000000002,-279.3515,-259.7992
7.333333333333333,19.420299999999997,-279.3515,-259.9312
7.5,19.102100000000007,-279.3515,-260.2494
7.666666666666666,18.80189999999999,-279.3515,-260.5496
7.833333333333333,18.49509999999998,-279.3515,-260.8564
8.0,18.14699999999999,-279.3515,-261.2045
8.166666666666666,17.85329999999999,-279.3515,-261.4982
8.333333333333332,17.552599999999984,-279.3515,-261.7989
8.5,17.204799999999977,-279.3515,-262.1467
8.666666666666666,16.85050000000001,-279.3515,-262.501
8.833333333333332,16.4606,-279.3515,-262.8909
9.0,16.073499999999967,-279.3515,-263.278
9.166666666666666,15.736199999999997,-279.3515,-263.6153
9.333333333333332,15.459000000000003,-279.3515,-263.8925
9.5,15.229499999999973,-279.3515,-264.122
9.666666666666666,14.935099999999977,-279.3515,-264.4164
9.833333333333332,14.501599999999996,-279.3515,-264.8499
10.0,14.09190000000001,-279.3515,-265.2596
10.166666666666666,13.711999999999989,-279.3515,-265.6395
10.333333333333332,13.405399999999986,-279.3515,-265.9461
10.5,13.468099999999993,-279.3515,-265.8834
10.666666666666666,13.488299999999981,-279.3515,-265.8632
10.833333333333332,13.101400000000012,-279.3515,-266.2501
11.0,12.729299999999967,-279.3515,-266.6222
11.166666666666666,12.353399999999965,-279.3515,-266.9981
11.333333333333332,11.926800000000014,-279.3515,-267.4247
11.5,11.502999999999986,-279.3515,-267.8485
11.666666666666666,11.066899999999976,-279.3515,-268.2846
11.833333333333332,10.722199999999987,-279.3515,-268.6293
12.0,10.39349999999996,-279.3515,-268.958
12.166666666666666,10.067999999999984,-279.3515,-269.2835
12.333333333333332,9.969099999999969,-279.3515,-269.3824
12.5,9.869899999999973,-279.3515,-269.4816
12.666666666666666,9.744100000000003,-279.3515,-269.6074
12.833333333333332,9.57220000000001,-279.3515,-269.7793
13.0,9.418399999999963,-279.3515,-269.9331
13.166666666666666,9.272799999999961,-279.3515,-270.0787
13.333333333333332,9.063800000000015,-279.3515,-270.2877
13.5,8.849299999999971,-279.3515,-270.5022
13.666666666666666,8.623699999999985,-279.3515,-270.7278
13.833333333333332,8.404699999999991,-279.3515,-270.9468
14.0,8.196399999999983,-279.3515,-271.1551
14.166666666666666,7.99860000000001,-279.3515,-271.3529
14.333333333333332,7.817000000000007,-279.3515,-271.5345
14.5,7.634700000000009,-279.3515,-271.7168
14.666666666666666,7.4447999999999865,-279.3515,-271.9067
14.833333333333332,7.232300000000009,-279.3515,-272.1192
15.0,7.038900000000012,-279.3515,-272.3126
15.166666666666666,6.884599999999978,-279.3515,-272.4669
15.333333333333332,6.689099999999996,-279.3515,-272.6624
15.5,6.508399999999995,-279.3515,-272.8431
15.666666666666666,6.3349999999999795,-279.3515,-273.0165
15.833333333333332,6.1673000000000116,-279.3515,-273.1842
16.0,6.014700000000005,-279.3515,-273.3368
16.166666666666664,5.865000000000009,-279.3515,-273.4865
16.333333333333332,5.7029999999999745,-279.3515,-273.6485
16.5,5.556499999999971,-279.3515,-273.795
16.666666666666664,5.418799999999976,-279.3515,-273.9327
16.833333333333332,5.2876999999999725,-279.3515,-274.0638
17.0,5.161799999999971,-279.3515,-274.1897
17.166666666666664,5.028899999999965,-279.3515,-274.3226
17.333333333333332,4.895299999999963,-279.3515,-274.4562
17.5,4.775699999999972,-279.3515,-274.5758
