Contrail_Age_hours,LW_Radiative_Forcing_W_m2,LW_RF_CLEAR_W_m2,LW_RF_CONTRAIL_W_m2
0.0,129.8506,-279.3515,-149.5009
0.1666666666666666,128.6044,-279.3515,-150.7471
0.3333333333333333,121.95849999999999,-279.3515,-157.393
0.5,120.4212,-279.3515,-158.9303
0.6666666666666666,120.84119999999999,-279.3515,-158.5103
0.8333333333333333,120.91059999999999,-279.3515,-158.4409
1.0,118.6017,-279.3515,-160.7498
1.1666666666666663,116.49859999999998,-279.3515,-162.8529
1.3333333333333333,113.59519999999998,-279.3515,-165.7563
1.5,110.4332,-279.3515,-168.9183
1.6666666666666663,107.40769999999998,-279.3515,-171.9438
1.8333333333333333,103.89359999999999,-279.3515,-175.4579
2.0,100.5281,-279.3515,-178.8234
2.1666666666666665,97.2029,-279.3515,-182.1486
2.333333333333333,94.3142,-279.3515,-185.0373
2.5,91.74759999999998,-279.3515,-187.6039
2.6666666666666665,89.29839999999999,-279.3515,-190.0531
2.833333333333333,86.09719999999999,-279.3515,-193.2543
3.0,83.148,-279.3515,-196.2035
3.1666666666666665,80.32729999999998,-279.3515,-199.0242
3.333333333333333,77.42069999999998,-279.3515,-201.9308
3.5,74.65629999999999,-279.3515,-204.6952
3.6666666666666665,71.65869999999998,-279.3515,-207.6928
3.833333333333333,68.57809999999998,-279.3515,-210.7734
4.0,65.64699999999999,-279.3515,-213.7045
4.166666666666666,62.684499999999986,-279.3515,-216.667
4.333333333333333,59.81189999999998,-279.3515,-219.5396
4.5,56.93339999999998,-279.3515,-222.4181
4.666666666666666,54.48419999999999,-279.3515,-224.8673
4.833333333333333,52.11689999999999,-279.3515,-227.2346
5.0,49.87989999999999,-279.3515,-229.4716
5.166666666666666,47.891999999999996,-279.3515,-231.4595
5.333333333333333,46.10929999999999,-279.3515,-233.2422
5.5,44.303999999999974,-279.3515,-235.0475
5.666666666666666,42.725899999999996,-279.3515,-236.6256
5.833333333333333,41.1122,-279.3515,-238.2393
6.0,39.55609999999999,-279.3515,-239.7954
6.166666666666666,37.6643,-279.3515,-241.6872
6.333333333333333,35.88579999999999,-279.3515,-243.4657
6.5,34.0924,-279.3515,-245.2591
6.666666666666666,32.4426,-279.3515,-246.9089
6.833333333333333,30.790299999999974,-279.3515,-248.5612
7.0,29.124299999999977,-279.3515,-250.2272
7.166666666666666,27.29479999999998,-279.3515,-252.0567
7.333333333333333,25.58189999999999,-279.3515,-253.7696
7.5,23.86499999999998,-279.3515,-255.4865
7.666666666666666,22.30959999999999,-279.3515,-257.0419
7.833333333333333,20.721900000000005,-279.3515,-258.6296
8.0,19.36250000000001,-279.3515,-259.989
8.166666666666666,18.11009999999999,-279.3515,-261.2414
8.333333333333332,16.914999999999964,-279.3515,-262.4365
8.5,15.572099999999978,-279.3515,-263.7794
8.666666666666666,14.319299999999998,-279.3515,-265.0322
8.833333333333332,13.109299999999962,-279.3515,-266.2422
9.0,11.925099999999986,-279.3515,-267.4264
9.166666666666666,10.716000000000008,-279.3515,-268.6355
9.333333333333332,9.63560000000001,-279.3515,-269.7159
9.5,8.518899999999974,-279.3515,-270.8326
9.666666666666666,7.49430000000001,-279.3515,-271.8572
9.833333333333332,6.49109999999996,-279.3515,-272.8604
10.0,5.511500000000012,-279.3515,-273.84
10.166666666666666,4.611099999999965,-279.3515,-274.7404
10.333333333333332,3.872799999999984,-279.3515,-275.4787
10.5,3.3050999999999817,-279.3515,-276.0464
10.666666666666666,2.69380000000001,-279.3515,-276.6577
10.833333333333332,2.0605999999999653,-279.3515,-277.2909
11.0,1.647799999999961,-279.3515,-277.7037
11.166666666666666,1.3011999999999944,-279.3515,-278.0503
11.333333333333332,0.9656999999999698,-279.3515,-278.3858
