Contrail_Age_hours,SW_Radiative_Forcing_W_m2,SW_RF_CLEAR_W_m2,SW_RF_CONTRAIL_W_m2
0.0,-714.9558,876.1829,161.2271
0.1666666666666666,-518.7681,876.1829,357.4148
0.3333333333333333,-372.81210000000004,876.1829,503.3708
0.5,-343.587,876.1829,532.5959
0.6666666666666666,-339.85249999999996,876.1829,536.3304
0.8333333333333333,-335.30690000000004,876.1829,540.876
1.0,-312.4519,876.1829,563.731
1.1666666666666663,-294.80899999999997,876.1829,581.3739
1.3333333333333333,-273.37120000000004,876.1829,602.8117
1.5,-253.28480000000002,876.1829,622.8981
1.6666666666666663,-236.38779999999997,876.1829,639.7951
1.8333333333333333,-218.85400000000004,876.1829,657.3289
2.0,-203.03930000000003,876.1829,673.1436
2.1666666666666665,-188.79920000000004,876.1829,687.3837
2.333333333333333,-177.33950000000004,876.1829,698.8434
2.5,-167.84339999999997,876.1829,708.3395
2.6666666666666665,-159.26710000000003,876.1829,716.9158
2.833333333333333,-148.79820000000007,876.1829,727.3847
3.0,-139.76480000000004,876.1829,736.4181
3.1666666666666665,-131.58100000000002,876.1829,744.6019
3.333333333333333,-123.56680000000006,876.1829,752.6161
3.5,-116.30470000000003,876.1829,759.8782
3.6666666666666665,-108.80010000000004,876.1829,767.3828
3.833333333333333,-101.53240000000005,876.1829,774.6505
4.0,-94.93579999999997,876.1829,781.2471
4.166666666666666,-88.53060000000005,876.1829,787.6523
4.333333333333333,-82.57799999999997,876.1829,793.6049
4.5,-76.85109999999997,876.1829,799.3318
4.666666666666666,-72.1404,876.1829,804.0425
4.833333333333333,-67.7147,876.1829,808.4682
5.0,-63.663400000000024,876.1829,812.5195
5.166666666666666,-60.09389999999996,876.1829,816.089
5.333333333333333,-56.92309999999998,876.1829,819.2598
5.5,-53.78499999999997,876.1829,822.3979
5.666666666666666,-51.06219999999996,876.1829,825.1207
5.833333333333333,-48.33050000000003,876.1829,827.8524
6.0,-45.74969999999996,876.1829,830.4332
6.166666666666666,-42.75720000000001,876.1829,833.4257
6.333333333333333,-40.006399999999985,876.1829,836.1765
6.5,-37.3039,876.1829,838.879
6.666666666666666,-34.88189999999997,876.1829,841.301
6.833333333333333,-32.52470000000005,876.1829,843.6582
7.0,-30.23300000000006,876.1829,845.9499
7.166666666666666,-27.820500000000038,876.1829,848.3624
7.333333333333333,-25.624500000000012,876.1829,850.5584
7.5,-23.61360000000002,876.1829,852.5693
7.666666666666666,-21.8288,876.1829,854.3541
7.833333333333333,-20.046100000000024,876.1829,856.1368
8.0,-18.56389999999999,876.1829,857.619
8.166666666666666,-17.212600000000066,876.1829,858.9703
8.333333333333332,-15.94990000000007,876.1829,860.233
8.5,-14.555399999999963,876.1829,861.6275
8.666666666666666,-13.27780000000007,876.1829,862.9051
8.833333333333332,-12.056699999999978,876.1829,864.1262
9.0,-10.879300000000057,876.1829,865.3036
9.166666666666666,-9.698600000000056,876.1829,866.4843
9.333333333333332,-8.63639999999998,876.1829,867.5465
9.5,-7.555000000000064,876.1829,868.6279
9.666666666666666,-6.580600000000004,876.1829,869.6023
9.833333333333332,-5.642900000000054,876.1829,870.54
10.0,-4.742799999999988,876.1829,871.4401
10.166666666666666,-3.9248000000000047,876.1829,872.2581
10.333333333333332,-3.2653000000000247,876.1829,872.9176
10.5,-2.771000000000072,876.1829,873.4119
10.666666666666666,-2.244100000000003,876.1829,873.9388
10.833333333333332,-1.6932000000000471,876.1829,874.4897
11.0,-1.3275999999999613,876.1829,874.8553
11.166666666666666,-1.0973000000000184,876.1829,875.0856
11.333333333333332,-0.8184999999999718,876.1829,875.3644
